beta,target,closed_score,axial_score,square_score,cube_score,margin,face_mass,face_occ,inner_r,outer_r,gap,axial_frac,closed_frac,cube_frac,square_frac
1.0,0.86,0.7504856014985565,0.06698831568579833,0.05012040822408737,0.06935287052351499,0.6814804317761705,0.10229989499892443,0.7936365874472855,7.971808091878657,10.076953307353799,2.105145215475143,0.05555555555555555,0.9444444444444444,0.0,0.0
1.5,0.75,0.5796476305925674,0.13677313712635908,0.06429993659818896,0.10045083776325896,0.4458375153904583,0.17787815030894247,0.6586022632590722,6.4154662273389,8.82376865569273,2.408302428353829,0.24242424242424243,0.7575757575757576,0.0,0.0
1.5,0.76,0.5519347829499548,0.16829667007654397,0.066882809870807,0.108437017331766,0.4832872364628379,0.20774820393587115,0.6201371862945134,6.218670004683619,8.82419863020005,2.6055286255164303,0.15151515151515152,0.8181818181818182,0.0,0.030303030303030304
1.5,0.77,0.5506806154979244,0.1657730136074346,0.07222181998402928,0.1120258142213671,0.47974321011715704,0.20894206529735523,0.6513424790136787,6.0667139705536055,8.590107527922415,2.5233935573688098,0.15151515151515152,0.8181818181818182,0.0,0.030303030303030304
1.5,0.78,0.6464175218217083,0.10347314349839973,0.0641073246563613,0.09305172383464792,0.537653540197664,0.14477111535118645,0.7169952644452058,6.062544489711722,8.2304979764862,2.167953486774479,0.08333333333333333,0.9166666666666666,0.0,0.0
1.5,0.79,0.5834436818475215,0.12083595281402457,0.060071745170414755,0.09054117943318582,0.48390178732441086,0.15765141089340096,0.672937209238269,6.13470129679623,8.102289392783653,1.9675880959874246,0.1111111111111111,0.8888888888888888,0.0,0.0
1.5,0.8,0.591321537007121,0.12563431656978039,0.05071789085076562,0.09152653697379783,0.46777085201285284,0.15963567568447964,0.6716675735401592,6.208951979475632,7.732564642683077,1.5236126632074454,0.16666666666666666,0.8333333333333334,0.0,0.0
1.5,0.81,0.5779066455141268,0.1471575599077097,0.05407346375364267,0.10675345184423782,0.45065717273706485,0.1856123244131776,0.6596180979675693,6.627702523424981,8.038193780625777,1.410491257200796,0.20588235294117646,0.7941176470588235,0.0,0.0
1.5,0.82,0.5456162727090176,0.15455946141051194,0.08352257892961434,0.11490627151004444,0.42968380505372905,0.20242854622773995,0.6432227206813577,6.593846363202824,8.730681422319389,2.1368350591165655,0.22580645161290322,0.7741935483870968,0.0,0.0
1.5,0.83,0.5144949297512045,0.16779754381230563,0.07304907963212116,0.10811754458370212,0.40164505596624145,0.2077372981074638,0.6093088360423246,6.171742457708922,7.923864391284151,1.7521219335752285,0.19444444444444445,0.8055555555555556,0.0,0.0
1.5,0.84,0.5079258690414307,0.16202882405647168,0.07686929192676278,0.10920077150543482,0.40910559153845744,0.20604504171037555,0.646317112870641,6.09747143577573,8.162687401597694,2.0652159658219635,0.2777777777777778,0.6666666666666666,0.0,0.05555555555555555
1.5,0.85,0.4858348307906184,0.20307724095438212,0.03609265921296345,0.10730236127112838,0.4378918577877442,0.22929033159012185,0.6309344156209988,5.770670012040379,7.982009607891326,2.211339595850948,0.3888888888888889,0.6111111111111112,0.0,0.0
1.5,0.86,0.4257972963662524,0.25230129994009187,0.031002078336930732,0.1142751057856595,0.41633276076224324,0.27301453665169384,0.5867189372193793,5.574873333543819,7.14669919641273,1.5718258628689117,0.5,0.5,0.0,0.0
2.0,0.75,0.5909826200974015,0.09230165847436914,0.07739411866553807,0.09170235364325585,0.4831566071607938,0.13838276758758253,0.7150588631618002,5.918831758750632,8.213393938557738,2.294562179807106,0.029411764705882353,0.9705882352941176,0.0,0.0
2.0,0.76,0.5972271421701774,0.1331316846753217,0.05029407627197252,0.0935570042187182,0.48244311799532413,0.16769147005801216,0.70032882251914,5.657110986818284,8.267662621781016,2.6105516349627327,0.17647058823529413,0.8235294117647058,0.0,0.0
