geometry,beta,criterion,q_family,dominant_q,n_valid_bands,same_sector_mean,same_shell_mean,deficit_fill_mean,completion_gain_mean,same_sector_outer,same_shell_outer,deficit_fill_outer,completion_gain_outer,outer_level,outer_radius,outer_gap
ortho_1.05_1.20,0.0,q_only,"1-axis:(1,)",Y1,2,0.9646449962018432,0.974139272423345,-0.002999373619820717,4.182614021849135e-06,0.9930456169504895,0.9948610927448298,-0.02136618372076973,0.0028632064338573494,0.25,9.420721840708387,1.1440036658708426
ortho_1.05_1.20,0.0,xyz_only,"1-axis:(1,)",Y1,2,0.9646449962018432,0.974139272423345,-0.002999373619820717,4.182614021849135e-06,0.9930456169504895,0.9948610927448298,-0.02136618372076973,0.0028632064338573494,0.25,9.420721840708387,1.1440036658708426
ortho_1.05_1.20,1.0,score_q,"1-axis:(1,)",Z1,8,0.904854161984024,0.9642552420778865,-0.017163618599545245,-0.0010521390185558763,0.9885058202026143,0.9995526352938747,-0.05233244174437543,-0.0005892442941930866,0.75,10.366702572652343,1.7208943397570522
ortho_1.05_1.20,1.0,score_iso,"1-axis:(1,)",Z1,8,0.904854161984024,0.9642552420778865,-0.017163618599545245,-0.0010521390185558763,0.9885058202026143,0.9995526352938747,-0.05233244174437543,-0.0005892442941930866,0.75,10.366702572652343,1.7208943397570522
ortho_1.05_1.20,1.0,q_only,"1-axis:(1,)",Z1,10,0.854671677757169,0.9584003902370932,-0.02783864541882397,0.0008958134468327501,0.9286733448276676,0.9821104514591886,-0.020067751610762057,-0.0038702975618249303,0.44999999999999996,11.481818947274661,2.9804582937282493
ortho_1.05_1.20,1.0,xyz_only,"1-axis:(1,)",Z1,8,0.904854161984024,0.9642552420778865,-0.017163618599545245,-0.0010521390185558763,0.9885058202026143,0.9995526352938747,-0.05233244174437543,-0.0005892442941930866,0.75,10.366702572652343,1.7208943397570522
ortho_1.05_1.20,1.5,score_q,"3-axis:(1, 1, 2)",X1+Y1+Z2,9,0.7424623257227224,0.9430439072613771,-0.0035255469379000984,0.003247535319675413,0.7648039852108289,0.9134088015199727,-0.017577272713749564,0.0017215537139736049,0.15,11.068215178736676,2.899384932829582
ortho_1.05_1.20,1.5,score_iso,"1-axis:(1,)",Z1,6,0.8318891763493198,0.9562137465837656,-0.016167880896365977,-6.581237883225436e-05,0.8605203768386708,0.9819978974465596,-0.001163014980888638,0.006771898192545882,0.65,10.88508192213994,2.211140735861152
ortho_1.05_1.20,1.5,q_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,9,0.7424623257227224,0.9430439072613771,-0.0035255469379000984,0.003247535319675413,0.7648039852108289,0.9134088015199727,-0.017577272713749564,0.0017215537139736049,0.15,11.068215178736676,2.899384932829582
ortho_1.05_1.20,1.5,xyz_only,"1-axis:(1,)",Z1,6,0.8318891763493198,0.9562137465837656,-0.016167880896365977,-6.581237883225436e-05,0.8605203768386708,0.9819978974465596,-0.001163014980888638,0.006771898192545882,0.65,10.88508192213994,2.211140735861152
ortho_1.05_1.20,2.0,score_q,"3-axis:(1, 2, 2)",X1+Y2+Z2,8,0.6631138070383694,0.9456142375043235,0.016040398265657677,0.005495807185061368,0.8073088372757453,0.9821982189663182,0.015337717505945245,0.006730096978549456,0.25,10.820206858056078,3.9555977114107854
ortho_1.05_1.20,2.0,score_iso,"3-axis:(1, 1, 1)",X1+Y1+Z1,7,0.8438787512363846,0.9377692921792393,-0.00018290417039137224,-0.0003398103616595738,0.861729167948636,0.9402192949123163,-0.005092278837029486,-0.004668357965362021,0.35,11.397892871449345,5.036160500702255
ortho_1.05_1.20,2.0,q_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,8,0.6631138070383694,0.9456142375043235,0.016040398265657677,0.005495807185061368,0.8073088372757453,0.9821982189663182,0.015337717505945245,0.006730096978549456,0.25,10.820206858056078,3.9555977114107854
ortho_1.05_1.20,2.0,xyz_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,7,0.8438787512363846,0.9377692921792393,-0.00018290417039137224,-0.0003398103616595738,0.861729167948636,0.9402192949123163,-0.005092278837029486,-0.004668357965362021,0.35,11.397892871449345,5.036160500702255
ortho_1.05_1.20,5.0,score_q,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.8369105804274959,0.9412079496052054,-0.006538213593602228,0.003392004854128552,0.7444789983637665,0.7964836367288533,0.012335259878932425,0.0018277559825046284,0.05,11.190409927357107,3.6013668898854636
ortho_1.05_1.20,5.0,score_iso,"3-axis:(1, 1, 2)",X1+Y2+Z1,5,0.8215055140653662,0.92633308542809,-0.0006269624592836184,0.003960473024019483,0.8211567636154339,0.8636200027737123,0.0006200982128884286,0.0030560380782839007,0.05,11.11224470836535,3.4565653250946387
ortho_1.05_1.20,5.0,q_only,"3-axis:(1, 1, 2)",X1+Y2+Z1,7,0.6696042104669695,0.9224855000463793,-0.0019001955101900741,0.006778303688408092,0.7066565460668657,0.898523295017317,-0.0055313806874609205,0.00564467360580738,0.05,10.755167710174328,3.24988386287004
ortho_1.05_1.20,5.0,xyz_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.8369105804274959,0.9412079496052054,-0.006538213593602228,0.003392004854128552,0.7444789983637665,0.7964836367288533,0.012335259878932425,0.0018277559825046284,0.05,11.190409927357107,3.6013668898854636
ortho_1.05_1.20,10.0,score_q,"3-axis:(1, 2, 2)",X1+Y2+Z2,6,0.8437189896908118,0.9383205966906463,-0.015395330030419036,0.003526883878717407,0.774510174387633,0.905101578164784,-0.0031212948720378726,0.0018873533243567173,0.25,10.712142642814277,2.24960115271163
ortho_1.05_1.20,10.0,score_iso,"3-axis:(1, 2, 2)",X1+Y2+Z2,6,0.8437189896908118,0.9383205966906463,-0.015395330030419036,0.003526883878717407,0.774510174387633,0.905101578164784,-0.0031212948720378726,0.0018873533243567173,0.25,10.712142642814277,2.24960115271163
ortho_1.05_1.20,10.0,q_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,8,0.7939247368316715,0.9551207557179429,-0.0016855426322688587,0.008993952433580513,0.5858026015297096,0.8282633092635845,0.014655046044632681,0.008856724334017789,0.05,10.018584418438047,2.592534056859
ortho_1.05_1.20,10.0,xyz_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,6,0.8437189896908118,0.9383205966906463,-0.015395330030419036,0.003526883878717407,0.774510174387633,0.905101578164784,-0.0031212948720378726,0.0018873533243567173,0.25,10.712142642814277,2.24960115271163
tet_1.20,0.0,score_q,"1-axis:(1,)",Z1,2,0.9646449962018435,0.9741392724233455,-0.002999373619821241,4.182614022874356e-06,0.9930456169504894,0.9948610927448298,-0.0213661837207697,0.002863206433857353,0.25,9.420721840708387,1.1440036658708426
tet_1.20,0.0,score_iso,"1-axis:(1,)",Z1,2,0.9646449962018435,0.9741392724233455,-0.002999373619821241,4.182614022874356e-06,0.9930456169504894,0.9948610927448298,-0.0213661837207697,0.002863206433857353,0.25,9.420721840708387,1.1440036658708426
tet_1.20,0.0,q_only,"1-axis:(1,)",Z1,2,0.9646449962018435,0.9741392724233455,-0.002999373619821241,4.182614022874356e-06,0.9930456169504894,0.9948610927448298,-0.0213661837207697,0.002863206433857353,0.25,9.420721840708387,1.1440036658708426
