geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase
tet_1.05,5.0,score_q,n_valid_bands,8.0,7.5,1.0,0.49999999999949996,0.625
tet_1.05,5.0,score_q,same_sector_mean,0.828182818869571,0.7632125311619828,0.04063005932852451,1.5990694766319584,0.875
tet_1.05,5.0,score_q,same_shell_mean,0.9654016249616808,0.977984473913354,0.004381093143311505,-2.872079761191787,0.0
tet_1.05,5.0,score_q,deficit_fill_mean,-0.027514835745191393,-0.004761103659414192,0.006688073199794275,-3.402135623018445,0.0
tet_1.05,5.0,score_q,completion_gain_mean,0.0016538270043815568,0.004998560995994711,0.0012284193188184806,-2.7227950079028345,0.0
tet_1.05,5.0,score_q,same_sector_outer,0.7667471315103446,0.6924345170539135,0.12507716492379806,0.5941341451184248,0.5
tet_1.05,5.0,score_q,same_shell_outer,0.8859901602161859,0.964949910096631,0.013210790425038007,-5.976913366577836,0.0
tet_1.05,5.0,score_q,deficit_fill_outer,-0.00029216024363126064,0.0017009602297523626,0.017028333795993784,-0.11704729876363434,0.375
tet_1.05,5.0,score_q,completion_gain_outer,-0.0015169881187712276,0.0030961103589391475,0.003764043935087132,-1.225569774434107,0.125
tet_1.05,5.0,score_q,outer_radius,10.059783152392892,10.079139781103152,0.4451993764491601,-0.04347856204247421,0.625
tet_1.05,5.0,score_q,outer_gap,3.8004747337713463,3.3181741094333295,0.47543719381228156,1.014436040373044,1.0
tet_1.05,5.0,score_iso,n_valid_bands,6.0,7.875,0.5994789404140899,-3.1277162108509042,0.0
tet_1.05,5.0,score_iso,same_sector_mean,0.8680599583025086,0.7283296383069213,0.02790620194357075,5.007142149731783,1.0
tet_1.05,5.0,score_iso,same_shell_mean,0.9341392201724529,0.9761632449179469,0.009256247281413145,-4.540071528268225,0.0
tet_1.05,5.0,score_iso,deficit_fill_mean,-0.011951047504050058,0.005659209107049363,0.008167955649318158,-2.156017657908496,0.0
tet_1.05,5.0,score_iso,completion_gain_mean,0.0005416313301713827,0.005214931871984653,0.0015571361952179236,-3.0012150209879485,0.0
tet_1.05,5.0,score_iso,same_sector_outer,0.8080840272864641,0.6081547899625985,0.26441831446287783,0.7561096428938091,0.75
tet_1.05,5.0,score_iso,same_shell_outer,0.8525756419900655,0.9584340692556015,0.04770358265525701,-2.2190875689218514,0.125
tet_1.05,5.0,score_iso,deficit_fill_outer,-0.011777231932877393,0.005546733836695477,0.02425734171723526,-0.7141741238921377,0.125
tet_1.05,5.0,score_iso,completion_gain_outer,0.002246048215413448,0.0014541192000481408,0.002569808934995238,0.3081664960662175,0.75
tet_1.05,5.0,score_iso,outer_radius,11.23514194183676,9.689123660542215,0.2954039518105117,5.233573457003082,1.0
tet_1.05,5.0,score_iso,outer_gap,3.595383247025646,3.593159703572061,0.4229791744852498,0.00525686271974459,0.625
tet_1.05,5.0,q_only,n_valid_bands,8.0,7.125,0.7806247497997998,1.1208970766341741,0.625
tet_1.05,5.0,q_only,same_sector_mean,0.8281828188695809,0.7593064550198116,0.03178108921636861,2.1672121864258758,1.0
tet_1.05,5.0,q_only,same_shell_mean,0.9654016249616892,0.9750396246823845,0.005752571088344277,-1.6754247050589421,0.0
tet_1.05,5.0,q_only,deficit_fill_mean,-0.027514835745188083,-0.003118442983989265,0.005152823244048467,-4.73456813886294,0.0
tet_1.05,5.0,q_only,completion_gain_mean,0.0016538270043803007,0.006599420989472361,0.00113898406325018,-4.342109903309192,0.0
tet_1.05,5.0,q_only,same_sector_outer,0.7667471315104312,0.5894638332317954,0.25917072445276135,0.6840406016238338,0.625
tet_1.05,5.0,q_only,same_shell_outer,0.885990160216234,0.9503901641856446,0.043976189877258744,-1.4644289136392217,0.25
tet_1.05,5.0,q_only,deficit_fill_outer,-0.0002921602436606191,0.0020795153923291506,0.03077422826173982,-0.07706694106969038,0.5
tet_1.05,5.0,q_only,completion_gain_outer,-0.0015169881187654163,0.004709884891831769,0.004448653433890356,-1.3997208597461033,0.0
tet_1.05,5.0,q_only,outer_radius,10.059783152392892,10.033404880867172,0.4606323539846098,0.057265346859557385,0.625
tet_1.05,5.0,q_only,outer_gap,3.8004747337713463,3.8628119187547014,0.8194762909082236,-0.07606954060158463,0.625
tet_1.05,5.0,xyz_only,n_valid_bands,8.0,7.125,0.9270248108869579,0.9438798074475208,0.5
tet_1.05,5.0,xyz_only,same_sector_mean,0.828182818869571,0.7454646063488599,0.05081315618637301,1.6278896791155524,1.0
tet_1.05,5.0,xyz_only,same_shell_mean,0.9654016249616808,0.9720439451821289,0.010394897092124272,-0.6389981700580433,0.25
tet_1.05,5.0,xyz_only,deficit_fill_mean,-0.027514835745191393,0.0006680153444358124,0.007768672591318282,-3.6277563193349924,0.0
tet_1.05,5.0,xyz_only,completion_gain_mean,0.0016538270043815568,0.006858574873404585,0.001449079154723003,-3.591762291567967,0.0
tet_1.05,5.0,xyz_only,same_sector_outer,0.7667471315103446,0.5831804010703767,0.17821196946972523,1.0300471454591171,0.75
tet_1.05,5.0,xyz_only,same_shell_outer,0.8859901602161859,0.9268754634560694,0.038293737308242294,-1.0676759729590486,0.125
tet_1.05,5.0,xyz_only,deficit_fill_outer,-0.00029216024363126064,-0.000798443422584531,0.025874486606144335,0.0195668879015933,0.625
tet_1.05,5.0,xyz_only,completion_gain_outer,-0.0015169881187712276,0.003170457336692867,0.0038964541507018977,-1.2030028515584372,0.0
tet_1.05,5.0,xyz_only,outer_radius,10.059783152392892,10.159714513022621,0.6917965379881428,-0.14445195247753156,0.625
tet_1.05,5.0,xyz_only,outer_gap,3.8004747337713463,4.490319766303447,1.2257165180686946,-0.562809607574266,0.25
tet_1.05,10.0,score_q,n_valid_bands,7.0,7.875,0.9270248108869579,-0.9438798074475208,0.125
tet_1.05,10.0,score_q,same_sector_mean,0.8517941672180839,0.7488135611421669,0.04275424720411044,2.4086637657745413,1.0
tet_1.05,10.0,score_q,same_shell_mean,0.9626341671345695,0.9724876455283491,0.01006813170554247,-0.9786799260260578,0.25
tet_1.05,10.0,score_q,deficit_fill_mean,-0.0349490981134177,-0.0012616231291260837,0.00806243743048727,-4.178323896533771,0.0
tet_1.05,10.0,score_q,completion_gain_mean,0.003545277780819938,0.004857657474135335,0.0013633146420190642,-0.9626388890015353,0.125
tet_1.05,10.0,score_q,same_sector_outer,0.7485177822070065,0.7657453659795688,0.13199723554231582,-0.130514731627913,0.25
tet_1.05,10.0,score_q,same_shell_outer,0.938714599271838,0.9531990515406152,0.05140740905238218,-0.2817580682530878,0.25
tet_1.05,10.0,score_q,deficit_fill_outer,-0.01831332179667013,-0.015910654226341525,0.0289439715210918,-0.08301098446337063,0.25
tet_1.05,10.0,score_q,completion_gain_outer,0.005661570009069918,0.0018627076761557446,0.00423532608717647,0.8969468356921207,0.75
tet_1.05,10.0,score_q,outer_radius,9.810897736408627,9.882459137071091,0.3819969815134642,-0.187334989870213,0.625
tet_1.05,10.0,score_q,outer_gap,5.296894934438025,3.3578541734359026,0.5968721063810526,3.2486704274985154,1.0
tet_1.05,10.0,score_iso,n_valid_bands,9.0,8.375,0.6959705453537527,0.8980265101325843,0.5
tet_1.05,10.0,score_iso,same_sector_mean,0.8970121206808344,0.7361125122612243,0.02171229085050778,7.410531183467294,1.0
tet_1.05,10.0,score_iso,same_shell_mean,0.9769079233778987,0.9782563496272665,0.008459513162093911,-0.15939761820462203,0.25
tet_1.05,10.0,score_iso,deficit_fill_mean,-0.027781700097757076,0.004231038319650191,0.008691119853416243,-3.6833847598063607,0.0
tet_1.05,10.0,score_iso,completion_gain_mean,0.0004454108919050778,0.003783601581920484,0.0021843441508236205,-1.5282347734575095,0.0
tet_1.05,10.0,score_iso,same_sector_outer,0.7730606821347613,0.7358308799825573,0.12035031317418741,0.3093452868544734,0.375
tet_1.05,10.0,score_iso,same_shell_outer,0.903822932655782,0.96307575079279,0.0337119999194956,-1.757618007734527,0.125
tet_1.05,10.0,score_iso,deficit_fill_outer,-0.020691367993507195,0.00439942769427417,0.02138201391364375,-1.1734533420445308,0.125
tet_1.05,10.0,score_iso,completion_gain_outer,0.00567224903709784,-0.0004273290203875694,0.003936047923430823,1.5496706784553307,1.0
tet_1.05,10.0,score_iso,outer_radius,10.816885171304657,9.777896641513372,0.2658672039157377,3.907922882119252,1.0
tet_1.05,10.0,score_iso,outer_gap,2.7025195803037345,3.4632576169574723,0.4938590541520564,-1.540395038334096,0.125
tet_1.05,10.0,q_only,n_valid_bands,7.0,7.875,0.5994789404140899,-1.4596008983970887,0.0
tet_1.05,10.0,q_only,same_sector_mean,0.7528548670427133,0.7379533141919967,0.06507404752698037,0.22899379117780033,0.625
tet_1.05,10.0,q_only,same_shell_mean,0.9755042341176651,0.9781939991629037,0.004852859918650611,-0.5542638958827212,0.375
tet_1.05,10.0,q_only,deficit_fill_mean,-0.01788186789824,-0.012822661458095182,0.012833709285384501,-0.3942123299857052,0.375
tet_1.05,10.0,q_only,completion_gain_mean,0.007828123165474241,0.004755140293578139,0.0020488386216255014,1.4998657473365096,1.0
tet_1.05,10.0,q_only,same_sector_outer,0.7599784798076106,0.7817609550845146,0.07030463544696773,-0.30982985884373404,0.25
tet_1.05,10.0,q_only,same_shell_outer,0.9230713729731868,0.9701938362859286,0.009433397604986706,-4.995280097473741,0.0
tet_1.05,10.0,q_only,deficit_fill_outer,-0.0026899329750770147,-0.027507483857179587,0.015402812401021197,1.6112350286656707,0.875
tet_1.05,10.0,q_only,completion_gain_outer,0.010011583085543311,0.0019905998863171044,0.005065227618153222,1.5835385499550587,0.875
tet_1.05,10.0,q_only,outer_radius,9.68936944382881,9.898069410938817,0.2644839419146763,-0.7890836986108816,0.125
tet_1.05,10.0,q_only,outer_gap,3.0767699887215523,3.319280795367537,0.36590489040025953,-0.6627700613130426,0.25
tet_1.05,10.0,xyz_only,n_valid_bands,7.0,7.875,0.5994789404140899,-1.4596008983970887,0.0
tet_1.05,10.0,xyz_only,same_sector_mean,0.8517941672180839,0.7172507030572638,0.012344494434793227,10.899066370082142,1.0
tet_1.05,10.0,xyz_only,same_shell_mean,0.9626341671345695,0.9766829110261447,0.0068067657578299925,-2.0639382034486227,0.0
tet_1.05,10.0,xyz_only,deficit_fill_mean,-0.0349490981134177,0.007354926987792712,0.007105502231580044,-5.953699501667682,0.0
tet_1.05,10.0,xyz_only,completion_gain_mean,0.003545277780819938,0.003968672177481407,0.0025922768864122064,-0.16332915620141591,0.5
tet_1.05,10.0,xyz_only,same_sector_outer,0.7485177822070065,0.7255896531675692,0.1890190576703972,0.12130062080458061,0.375
tet_1.05,10.0,xyz_only,same_shell_outer,0.938714599271838,0.9574590382988746,0.02376362733585782,-0.7887869457523276,0.25
tet_1.05,10.0,xyz_only,deficit_fill_outer,-0.01831332179667013,-0.001064635645335499,0.02623866723498009,-0.6573766112511295,0.25
tet_1.05,10.0,xyz_only,completion_gain_outer,0.005661570009069918,0.0026306685620370376,0.0045919504560057115,0.6600466349563471,0.75
tet_1.05,10.0,xyz_only,outer_radius,9.810897736408627,9.87361948088077,0.3297571350835044,-0.1902058751695219,0.5
tet_1.05,10.0,xyz_only,outer_gap,5.296894934438025,3.5291091748057752,0.5301381152526952,3.3345758563054533,1.0
tet_1.10,0.0,score_q,n_valid_bands,2.0,5.875,0.5994789404140899,-6.463946835758536,0.0
tet_1.10,0.0,score_q,same_sector_mean,0.9646449962018437,0.8304195552415334,0.029915721550326527,4.486786010827757,1.0
tet_1.10,0.0,score_q,same_shell_mean,0.9741392724233455,0.9807968696506608,0.004517174695518799,-1.4738409901317362,0.125
tet_1.10,0.0,score_q,deficit_fill_mean,-0.0029993736198211177,0.0016253432641002378,0.004220424736321745,-1.0957941846526495,0.125
tet_1.10,0.0,score_q,completion_gain_mean,4.18261402319528e-06,0.005279475782686186,0.0012907466193962816,-4.087009088618326,0.0
tet_1.10,0.0,score_q,same_sector_outer,0.9930456169504895,0.8169269650222422,0.09625630706260302,1.8296842804479703,1.0
tet_1.10,0.0,score_q,same_shell_outer,0.9948610927448296,0.9704206804371958,0.014470240604111444,1.6890121577522725,1.0
tet_1.10,0.0,score_q,deficit_fill_outer,-0.021366183720769656,0.003063025367928329,0.010174621866677072,-2.4009942980097523,0.0
tet_1.10,0.0,score_q,completion_gain_outer,0.0028632064338573113,0.0052371484763427106,0.0015123765972173606,-1.5696765245399635,0.125
tet_1.10,0.0,score_q,outer_radius,9.420721840708387,9.620184619118024,0.18760102630911327,-1.063228609847349,0.125
tet_1.10,0.0,score_q,outer_gap,1.1440036658708426,3.7827522029151766,0.4133636788162917,-6.3836003796808445,0.0
tet_1.10,0.0,score_iso,n_valid_bands,2.0,6.0,0.5,-7.999999999984,0.0
tet_1.10,0.0,score_iso,same_sector_mean,0.9646449962018437,0.8124424458293492,0.018251611768108644,8.33912929432904,1.0
tet_1.10,0.0,score_iso,same_shell_mean,0.9741392724233455,0.9788315499519725,0.00608958911790645,-0.7705409079339696,0.25
tet_1.10,0.0,score_iso,deficit_fill_mean,-0.0029993736198211177,-0.000635338341933325,0.004651031003139531,-0.5082819864635912,0.375
tet_1.10,0.0,score_iso,completion_gain_mean,4.18261402319528e-06,0.0047903286928927084,0.0018082615128540039,-2.6468218463980087,0.0
tet_1.10,0.0,score_iso,same_sector_outer,0.9930456169504895,0.7541295634594561,0.20160018623246367,1.1850983769149697,1.0
tet_1.10,0.0,score_iso,same_shell_outer,0.9948610927448296,0.9663466876117275,0.020622340442299044,1.3826949085387388,1.0
tet_1.10,0.0,score_iso,deficit_fill_outer,-0.021366183720769656,0.0046108890330015025,0.014845910161763691,-1.7497797352247555,0.0
tet_1.10,0.0,score_iso,completion_gain_outer,0.0028632064338573113,0.001656958416969139,0.0020535979670411792,0.5873827475777792,0.75
tet_1.10,0.0,score_iso,outer_radius,9.420721840708387,9.564034887643167,0.17309545744335306,-0.8279422756131714,0.125
tet_1.10,0.0,score_iso,outer_gap,1.1440036658708426,3.7510559506899246,0.2690141543940073,-9.691134247869403,0.0
tet_1.10,0.0,q_only,n_valid_bands,2.0,5.875,0.33071891388307384,-11.716898663250616,0.0
tet_1.10,0.0,q_only,same_sector_mean,0.9646449962018437,0.8568411754034315,0.014426490983071596,7.472629409150103,1.0
tet_1.10,0.0,q_only,same_shell_mean,0.9741392724233455,0.9745803898455445,0.011854559655659631,-0.03721078091257306,0.375
tet_1.10,0.0,q_only,deficit_fill_mean,-0.0029993736198211177,-0.0029853706818909784,0.0034560145689875397,-0.004051758939832767,0.375
tet_1.10,0.0,q_only,completion_gain_mean,4.18261402319528e-06,0.004513283631603403,0.0015316025406413734,-2.944041221522091,0.0
tet_1.10,0.0,q_only,same_sector_outer,0.9930456169504895,0.7906476241735392,0.10998566590222315,1.840221551734216,1.0
tet_1.10,0.0,q_only,same_shell_outer,0.9948610927448296,0.9542864666441039,0.05051283756422205,0.8032537480860357,0.875
tet_1.10,0.0,q_only,deficit_fill_outer,-0.021366183720769656,-0.005028803495202325,0.02269949518647126,-0.719724385526625,0.125
tet_1.10,0.0,q_only,completion_gain_outer,0.0028632064338573113,0.004421864570212967,0.004430082009006877,-0.3518350524515993,0.375
tet_1.10,0.0,q_only,outer_radius,9.420721840708387,9.697373798793556,0.26961385561103596,-1.0261043797513925,0.125
tet_1.10,0.0,q_only,outer_gap,1.1440036658708426,3.727662597917799,0.43986224205460367,-5.873791121449229,0.0
tet_1.10,0.0,xyz_only,n_valid_bands,2.0,6.25,0.4330127018922193,-9.814954576200972,0.0
tet_1.10,0.0,xyz_only,same_sector_mean,0.9646449962018437,0.828465694951626,0.015171957206067226,8.975724054032016,1.0
tet_1.10,0.0,xyz_only,same_shell_mean,0.9741392724233455,0.9780139731077864,0.004108113939276675,-0.943182380228697,0.25
tet_1.10,0.0,xyz_only,deficit_fill_mean,-0.0029993736198211177,-0.000123681873950832,0.0019131414046846403,-1.5031255595250606,0.125
tet_1.10,0.0,xyz_only,completion_gain_mean,4.18261402319528e-06,0.004807701212105959,0.0015618444061572703,-3.0755423370409214,0.0
tet_1.10,0.0,xyz_only,same_sector_outer,0.9930456169504895,0.7902171210848861,0.09364690502560097,2.1658857365119415,1.0
tet_1.10,0.0,xyz_only,same_shell_outer,0.9948610927448296,0.9680503567671936,0.011598514935932412,2.311566275805209,1.0
tet_1.10,0.0,xyz_only,deficit_fill_outer,-0.021366183720769656,-0.007087699058694368,0.011877558063319641,-1.2021397483181384,0.125
tet_1.10,0.0,xyz_only,completion_gain_outer,0.0028632064338573113,0.004465647922215182,0.005472289999246476,-0.29282832018875016,0.375
tet_1.10,0.0,xyz_only,outer_radius,9.420721840708387,9.768136977613384,0.21570992496722433,-1.610566305450128,0.125
tet_1.10,0.0,xyz_only,outer_gap,1.1440036658708426,3.2211175551037745,0.2843701175105047,-7.304262161613724,0.0
tet_1.10,1.0,score_q,n_valid_bands,7.0,6.625,0.6959705453537527,0.5388159060795505,0.5
tet_1.10,1.0,score_q,same_sector_mean,0.9165244297536027,0.7809134647003864,0.0458063572341628,2.96052716781233,1.0
tet_1.10,1.0,score_q,same_shell_mean,0.9554987344241134,0.978360211668388,0.00708553067839063,-3.226501765177708,0.0
tet_1.10,1.0,score_q,deficit_fill_mean,-0.02426790229843461,0.004449261428278848,0.007331169514232689,-3.9171326849072297,0.0
tet_1.10,1.0,score_q,completion_gain_mean,0.0014523221871671958,0.005259677002218461,0.0019941163002505,-1.9092942636613985,0.125
tet_1.10,1.0,score_q,same_sector_outer,0.9689819863220458,0.7601061527089052,0.16422557614456665,1.2718837011599016,1.0
tet_1.10,1.0,score_q,same_shell_outer,0.991991608755703,0.9711832109323518,0.017947620983700473,1.1593958798823203,0.875
tet_1.10,1.0,score_q,deficit_fill_outer,-0.023313010357206728,-0.002393230067303492,0.01435507701713198,-1.4573088157924434,0.125
tet_1.10,1.0,score_q,completion_gain_outer,0.008224102203310253,0.0019351315329852318,0.002997784449918063,2.097872870212213,1.0
tet_1.10,1.0,score_q,outer_radius,9.832035009829195,9.657684885632126,0.23255502446805026,0.7497155763249165,0.875
tet_1.10,1.0,score_q,outer_gap,2.8499149879447243,3.730562293637922,0.49019064224600206,-1.7965404269171024,0.0
tet_1.10,1.0,score_iso,n_valid_bands,7.0,6.25,0.4330127018922193,1.7320508075648775,0.75
tet_1.10,1.0,score_iso,same_sector_mean,0.9165244297536027,0.8330909918311011,0.018063422490345902,4.618916374373358,1.0
tet_1.10,1.0,score_iso,same_shell_mean,0.9554987344241134,0.9795616014581427,0.0038884269731833594,-6.188329417986053,0.0
tet_1.10,1.0,score_iso,deficit_fill_mean,-0.02426790229843461,-0.0035094465937508213,0.003726672105630786,-5.570239374628297,0.0
tet_1.10,1.0,score_iso,completion_gain_mean,0.0014523221871671958,0.005058633161357881,0.0018296274999359931,-1.9710629471549723,0.0
tet_1.10,1.0,score_iso,same_sector_outer,0.9689819863220458,0.8015859439734838,0.11645891148109008,1.437382852185643,1.0
tet_1.10,1.0,score_iso,same_shell_outer,0.991991608755703,0.9747515635990689,0.01630691633207192,1.0572228865656066,0.875
tet_1.10,1.0,score_iso,deficit_fill_outer,-0.023313010357206728,-0.010031566953090997,0.014569779076722661,-0.9115747969317662,0.125
tet_1.10,1.0,score_iso,completion_gain_outer,0.008224102203310253,0.003945880119310803,0.005848684847709682,0.7314844609798555,0.75
tet_1.10,1.0,score_iso,outer_radius,9.832035009829195,9.751565782847273,0.4479402573167171,0.17964276634517015,0.625
tet_1.10,1.0,score_iso,outer_gap,2.8499149879447243,3.6827524301966585,0.22314983869469296,-3.732189308851196,0.0
tet_1.10,1.0,q_only,n_valid_bands,9.0,7.625,0.4841229182759271,2.8401877872129058,1.0
tet_1.10,1.0,q_only,same_sector_mean,0.8598805401526872,0.7196184325375464,0.04457186071177789,3.1468757501283844,1.0
tet_1.10,1.0,q_only,same_shell_mean,0.9552761279162453,0.9721440298573382,0.014930996642955902,-1.129723778212826,0.125
tet_1.10,1.0,q_only,deficit_fill_mean,-0.029768209655066206,0.0004378620201157496,0.00872751307972775,-3.4610170613073663,0.0
tet_1.10,1.0,q_only,completion_gain_mean,0.000834101214048488,0.005277837377339991,0.0023115966974381957,-1.9223665470252074,0.0
tet_1.10,1.0,q_only,same_sector_outer,0.969047181612004,0.6089983214948923,0.15158258688927442,2.375265309185804,1.0
tet_1.10,1.0,q_only,same_shell_outer,0.978442051637449,0.9546182933623124,0.04404372507227865,0.5409115199838194,0.75
tet_1.10,1.0,q_only,deficit_fill_outer,-0.02344649794931703,-0.00869681007008378,0.031742865538943774,-0.464661511440198,0.25
tet_1.10,1.0,q_only,completion_gain_outer,-0.002126630709572296,0.001626889747993842,0.0031636733678955847,-1.1864437379881807,0.0
tet_1.10,1.0,q_only,outer_radius,11.637147013299282,10.207644906202317,0.30757165360659056,4.647704332730117,1.0
tet_1.10,1.0,q_only,outer_gap,3.1357863597528706,3.473610510254491,0.7454695062071249,-0.4531696436786302,0.25
tet_1.10,1.0,xyz_only,n_valid_bands,7.0,6.25,0.4330127018922193,1.7320508075648775,0.75
tet_1.10,1.0,xyz_only,same_sector_mean,0.9165244297536027,0.8043086219186738,0.029486249042680674,3.8056996557511735,1.0
tet_1.10,1.0,xyz_only,same_shell_mean,0.9554987344241134,0.9684451747273141,0.01741935791757371,-0.7432214415547608,0.125
tet_1.10,1.0,xyz_only,deficit_fill_mean,-0.02426790229843461,0.0022926903620725764,0.003571181448992155,-7.437480573989186,0.0
tet_1.10,1.0,xyz_only,completion_gain_mean,0.0014523221871671958,0.004301288708042243,0.0017757190671565917,-1.6044016038148505,0.125
tet_1.10,1.0,xyz_only,same_sector_outer,0.9689819863220458,0.7609823067304867,0.16418356305803702,1.2668727351030058,1.0
tet_1.10,1.0,xyz_only,same_shell_outer,0.991991608755703,0.9448494731323667,0.06827768219461526,0.690447216533718,1.0
tet_1.10,1.0,xyz_only,deficit_fill_outer,-0.023313010357206728,0.003127933224466082,0.014511145468455333,-1.8221127778870825,0.0
tet_1.10,1.0,xyz_only,completion_gain_outer,0.008224102203310253,0.004097057026850844,0.004037651156802289,1.0221401045220007,0.75
tet_1.10,1.0,xyz_only,outer_radius,9.832035009829195,9.707712305110732,0.30730045871084466,0.40456400631357275,0.625
tet_1.10,1.0,xyz_only,outer_gap,2.8499149879447243,3.6641653430560117,0.29376486476405245,-2.7717758410710873,0.0
tet_1.10,1.5,score_q,n_valid_bands,10.0,6.625,0.6959705453537527,4.849343154715955,1.0
tet_1.10,1.5,score_q,same_sector_mean,0.8680492594260313,0.7775521174172528,0.050721126742216724,1.7842100091138304,1.0
tet_1.10,1.5,score_q,same_shell_mean,0.9833706948333247,0.9781548671764869,0.007298965388930901,0.7145982174450605,0.625
tet_1.10,1.5,score_q,deficit_fill_mean,-0.040509976501958464,-0.005671800778768806,0.00530122929190339,-6.571716445056728,0.0
tet_1.10,1.5,score_q,completion_gain_mean,0.0036912933618402227,0.004822895490491636,0.0011697997086891462,-0.9673469050117276,0.125
tet_1.10,1.5,score_q,same_sector_outer,0.6910737769027772,0.65537242436007,0.16819007387171128,0.2122678926327509,0.5
tet_1.10,1.5,score_q,same_shell_outer,0.9540550551154506,0.9707121999764727,0.01803974593744251,-0.9233580626834605,0.125
tet_1.10,1.5,score_q,deficit_fill_outer,0.0026026258187796594,-0.007165901888156412,0.01341532450201164,0.7281618647944825,0.875
tet_1.10,1.5,score_q,completion_gain_outer,-0.0019408262829448226,0.004073311181429348,0.004622590066016872,-1.3010319706448283,0.0
tet_1.10,1.5,score_q,outer_radius,10.23860653025921,9.591248303802764,0.24973395004402213,2.5921915155698265,1.0
tet_1.10,1.5,score_q,outer_gap,3.4001807463031692,3.4510332719967987,0.4208264255900484,-0.1208396683316817,0.5
tet_1.10,1.5,score_iso,n_valid_bands,7.0,6.625,0.4841229182759271,0.7745966692398834,0.375
tet_1.10,1.5,score_iso,same_sector_mean,0.8405197152413574,0.8042619151192114,0.026800483888500155,1.3528785626274078,1.0
tet_1.10,1.5,score_iso,same_shell_mean,0.9615440261764492,0.9725165818221682,0.012145025836324088,-0.9034608730100944,0.125
tet_1.10,1.5,score_iso,deficit_fill_mean,-0.01927552841314249,0.0029537592775159237,0.00491507681860052,-4.522673501665663,0.0
tet_1.10,1.5,score_iso,completion_gain_mean,0.003230754525872857,0.005541467573959565,0.001624985714126833,-1.4219897606338976,0.125
tet_1.10,1.5,score_iso,same_sector_outer,0.959977247135561,0.6852520325099958,0.132580711447,2.0721356193153047,1.0
tet_1.10,1.5,score_iso,same_shell_outer,0.9683682219882447,0.9535028889136911,0.03985746037692608,0.37296237476250155,0.5
tet_1.10,1.5,score_iso,deficit_fill_outer,-0.0380395153270964,-0.0012081565744368043,0.012711378677128418,-2.897510937663492,0.0
tet_1.10,1.5,score_iso,completion_gain_outer,-0.0017113137450793254,0.0012611989844355548,0.002663250219553689,-1.1161222128414563,0.125
tet_1.10,1.5,score_iso,outer_radius,11.863810517704673,10.090625273485182,0.5613190873336605,3.1589612472278374,1.0
tet_1.10,1.5,score_iso,outer_gap,2.458098951792012,3.760007976222681,0.6470977993620362,-2.0119200308086183,0.0
tet_1.10,1.5,q_only,n_valid_bands,9.0,8.625,0.8569568250501305,0.43759497449317303,0.375
tet_1.10,1.5,q_only,same_sector_mean,0.7059308279176353,0.7224173648301324,0.04250885406137236,-0.387837717015537,0.25
tet_1.10,1.5,q_only,same_shell_mean,0.9511338691289046,0.9679759739348399,0.013412756528954161,-1.255678112722206,0.25
tet_1.10,1.5,q_only,deficit_fill_mean,0.0016533749742370296,-0.015703518214849305,0.007457968286921195,2.3272951183229456,0.875
tet_1.10,1.5,q_only,completion_gain_mean,0.003796099149071648,0.004289967236721058,0.002130562357733228,-0.23180175207030787,0.5
tet_1.10,1.5,q_only,same_sector_outer,0.9147350456088592,0.6614854341637475,0.12136872590196628,2.0866134134717997,1.0
tet_1.10,1.5,q_only,same_shell_outer,0.9613791384099786,0.9205871723822989,0.045335451142357486,0.8997807455072928,0.75
tet_1.10,1.5,q_only,deficit_fill_outer,0.013672159330937888,-0.019952865749365126,0.0248495461460457,1.3531444349658923,0.875
tet_1.10,1.5,q_only,completion_gain_outer,-0.009645027723477726,0.0015857257394722814,0.002270720477983417,-4.945898699067498,0.0
tet_1.10,1.5,q_only,outer_radius,10.429734877894703,10.013462506236888,0.5184129584766832,0.802974472089194,0.875
tet_1.10,1.5,q_only,outer_gap,4.378907810183599,3.774852671006058,0.4610479534707798,1.3101785500377778,1.0
tet_1.10,1.5,xyz_only,n_valid_bands,7.0,6.75,1.0897247358851685,0.2294157338703512,0.5
tet_1.10,1.5,xyz_only,same_sector_mean,0.8405197152413574,0.782089132371568,0.05797973915636716,1.0077758837651647,0.75
tet_1.10,1.5,xyz_only,same_shell_mean,0.9615440261764492,0.9798648284093574,0.0043862216760832675,-4.176898383551629,0.0
tet_1.10,1.5,xyz_only,deficit_fill_mean,-0.01927552841314249,0.0010940168331151265,0.006313362228917614,-3.2264179536112922,0.0
tet_1.10,1.5,xyz_only,completion_gain_mean,0.003230754525872857,0.004470486639338546,0.0013752453527741146,-0.9014624990831387,0.25
tet_1.10,1.5,xyz_only,same_sector_outer,0.959977247135561,0.734818299855331,0.2067691283255523,1.0889389006110937,1.0
tet_1.10,1.5,xyz_only,same_shell_outer,0.9683682219882447,0.9759094485466189,0.012769294503430176,-0.5905750357435832,0.375
tet_1.10,1.5,xyz_only,deficit_fill_outer,-0.0380395153270964,-0.0003349560911705702,0.021686155311848206,-1.7386465554633073,0.0
tet_1.10,1.5,xyz_only,completion_gain_outer,-0.0017113137450793254,0.002070317115392831,0.004580930253100795,-0.8255159215940658,0.125
tet_1.10,1.5,xyz_only,outer_radius,11.863810517704673,9.806023346351921,0.2615170858577202,7.868652882069945,1.0
