geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase,n_sur_valid
cubic,10.0,q_only,completion_gain,-5.8466224369222494e-05,0.000803503235719262,0.001148882731762185,-0.7502675734503439,0.0,12
cubic,10.0,q_only,carrier_vs_space_sector,0.33321441149091124,-0.08221385544888604,0.23506292574319518,1.767306629169939,0.9166666666666666,12
cubic,10.0,q_only,n_band,28.0,24.416666666666668,5.13903903684553,0.6972769242734094,0.75,12
cubic,10.0,q_only,inner_r,5.015751048961392,5.7836666397436725,1.1903433116559077,-0.6451211035187606,0.08333333333333333,12
cubic,10.0,q_only,outer_r,7.092899405262701,8.516096528574662,0.5853472640816714,-2.4313722992151146,0.0,12
cubic,10.0,q_only,gap,2.0771483563013087,2.7324298888309904,1.0217201341499094,-0.6413512963354168,0.25,12
cubic,10.0,q_only,bw_selected,0.02,0.017083333333333336,0.00876981882493716,0.33258003666398245,0.5,12
tet_1.05,0.0,score_q,same_sector,0.9956119431428873,0.4327577099944783,0.13236021667235065,4.252442669669139,1.0,8
tet_1.05,0.0,score_q,same_shell,0.9952412279141403,0.9596938373672484,0.030090812494289187,1.181337012832634,1.0,8
tet_1.05,0.0,score_q,deficit_fill,-0.04640859526627855,-0.004714593674645292,0.017779544084322293,-2.345054597100343,0.0,8
tet_1.05,0.0,score_q,completion_gain,0.0011929868224164301,0.0013150179563189935,0.0017918226502652184,-0.06810447106268935,0.625,8
tet_1.05,0.0,score_q,carrier_vs_space_sector,0.011989136463852135,-0.25180064986905304,0.10768845420594715,2.4495642385763547,1.0,8
tet_1.05,0.0,score_q,n_band,72.0,26.625,6.5752851649187045,6.900841387394657,1.0,8
tet_1.05,0.0,score_q,inner_r,10.136567466356647,5.9720536414798815,1.010356594347892,4.121825747631725,1.0,8
tet_1.05,0.0,score_q,outer_r,10.897247358851684,9.797379644949718,0.9305857322856729,1.1819090662386658,0.875,8
tet_1.05,0.0,score_q,gap,0.7606798924950375,3.825326003469836,0.3587917727211034,-8.541572979011624,0.0,8
tet_1.05,0.0,score_q,bw_selected,0.005,0.025,0.004999999999999999,-3.9999999992000004,0.0,8
tet_1.05,0.0,score_iso,same_sector,0.9956119431428873,0.4181687077057033,0.18834929055427013,3.065810514787876,1.0,6
tet_1.05,0.0,score_iso,same_shell,0.9952412279141403,0.9657968227130801,0.03282118865380578,0.8971157477183214,0.6666666666666666,6
tet_1.05,0.0,score_iso,deficit_fill,-0.04640859526627855,0.017665579266823103,0.04544234061473654,-1.4100104366303918,0.16666666666666666,6
tet_1.05,0.0,score_iso,completion_gain,0.0011929868224164301,0.002623100517501,0.002715815743599308,-0.5265871581783503,0.5,6
tet_1.05,0.0,score_iso,carrier_vs_space_sector,0.011989136463852135,-0.30697334650972175,0.15176446126542073,2.101694166815767,1.0,6
tet_1.05,0.0,score_iso,n_band,72.0,22.0,5.8594652770823155,8.533201859827157,1.0,6
tet_1.05,0.0,score_iso,inner_r,10.136567466356647,5.765127383561681,0.5917613407849213,7.387167395878268,1.0,6
tet_1.05,0.0,score_iso,outer_r,10.897247358851684,9.541558610219875,0.5595556638234582,2.4227951502910914,1.0,6
tet_1.05,0.0,score_iso,gap,0.7606798924950375,3.776431226658195,0.1940626495485591,-15.54009151767767,0.0,6
tet_1.05,0.0,score_iso,bw_selected,0.005,0.02666666666666667,0.004714045207910316,-4.59619407673756,0.0,6
tet_1.05,0.0,q_only,same_sector,0.9956119431428873,0.5679824614825417,0.11755128124577488,3.63781217120573,1.0,6
tet_1.05,0.0,q_only,same_shell,0.9952412279141403,0.9790063986342495,0.02237038496306383,0.7257286499973352,0.8333333333333334,6
tet_1.05,0.0,q_only,deficit_fill,-0.04640859526627855,-0.01700215259984005,0.03761393402257374,-0.781796518492552,0.16666666666666666,6
tet_1.05,0.0,q_only,completion_gain,0.0011929868224164301,0.0008694936074282782,0.001491246722233658,0.21692803071961217,0.6666666666666666,6
tet_1.05,0.0,q_only,carrier_vs_space_sector,0.011989136463852135,-0.15348547334030735,0.14941183831268062,1.1075066853588675,0.8333333333333334,6
tet_1.05,0.0,q_only,n_band,72.0,21.5,3.1490739379485304,16.03646055795129,1.0,6
tet_1.05,0.0,q_only,inner_r,10.136567466356647,5.059214444864567,1.4654061378038536,3.4648094412227883,1.0,6
tet_1.05,0.0,q_only,outer_r,10.897247358851684,8.87465074332194,0.9265971703347498,2.182821921198899,1.0,6
tet_1.05,0.0,q_only,gap,0.7606798924950375,3.8154362984573726,0.8660689934072375,-3.527151334607842,0.0,6
tet_1.05,0.0,q_only,bw_selected,0.005,0.028333333333333335,0.0037267799624996485,-6.260990335319413,0.0,6
tet_1.05,0.0,xyz_only,same_sector,0.9956119431428873,0.5049439923407045,0.21847282891275022,2.245899195986019,1.0,2
tet_1.05,0.0,xyz_only,same_shell,0.9952412279141403,0.9586423459114966,0.030817552407544135,1.1875985969767253,1.0,2
