beta,target,closed_score,axial_score,square_score,cube_score,margin,face_mass,face_occ,inner_r,outer_r,gap,axial_frac,closed_frac,cube_frac,square_frac
5.0,0.05,0.6923133029086788,0.13694619805195493,0.19062541943566302,0.20716251622937415,0.4618494405929037,0.2600142622262098,0.8385406844804053,5.910042532868967,10.161952579227078,4.251910046358111,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.06,0.5980966707840591,0.19162692346299515,0.29297380445891413,0.28878211331542675,0.2592578480448308,0.37269153803092636,0.7683365319959743,6.701821877995069,9.783864012078945,3.0820421340838764,0.0,0.9444444444444444,0.0,0.05555555555555555
5.0,0.07,0.49901342749723465,0.2054320362013579,0.0843856555042144,0.16020145327711824,0.32690100000342365,0.26634647284522067,0.6441710992427868,6.319275410205797,10.290804372285843,3.9715289620800465,0.2222222222222222,0.7777777777777778,0.0,0.0
5.0,0.08,0.4888975667762357,0.2523778362933624,0.1002770911192055,0.19720265021690098,0.38310716973139025,0.3299475214338219,0.6509566309270785,5.812380092083157,10.034026019995116,4.221645927911958,0.3611111111111111,0.6388888888888888,0.0,0.0
5.0,0.09,0.6880557641087096,0.15950763291762085,0.16895518141246363,0.23925286223339082,0.440659312350246,0.2916135548405309,0.8185404772404208,4.78067595825137,9.061808958231254,4.281132999979884,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.1,0.6790265203973287,0.15771407123887868,0.2017890561440935,0.21811251773247975,0.42479925269719954,0.28566143244367803,0.7567429708530214,6.588963370497167,10.013241841758058,3.424278471260891,0.0,1.0,0.0,0.0
5.0,0.11,0.6896883124471636,0.1355244145619449,0.16413564037750122,0.19476577525359012,0.47346447344028775,0.24437762959812398,0.7923446117561403,6.356443698763762,10.190040521038773,3.8335968222750108,0.0,1.0,0.0,0.0
5.0,0.12,0.6630726626661873,0.16168014424464328,0.1640308057612263,0.18855431343142537,0.44362892925654474,0.2630633881605987,0.7499510086850251,5.390314870216983,9.345895143682897,3.9555802734659142,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.13,0.72771667363793,0.13349198939274098,0.1890614999744179,0.22960370978188097,0.4757056391093168,0.27055197553767374,0.8466174348453847,5.0401055571648135,9.202377510054761,4.162271952889948,0.0,1.0,0.0,0.0
5.0,0.14,0.6762225879287753,0.15959564566538445,0.14232238812760065,0.18007632476272226,0.45902711836500615,0.25198555475017076,0.7451049640243127,4.941982987843212,8.709131346058996,3.767148358215784,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.15,0.7066819242638762,0.15322096654384199,0.16732502828417975,0.20514731632225258,0.48294617141387636,0.26636747063958127,0.7981124710585572,5.800863096165794,9.766510917562321,3.965647821396529,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.16,0.7129745356573802,0.14270545523067507,0.18009548223460192,0.19639777104299597,0.4915717120495966,0.2553238664070858,0.771535532557021,5.877626149969386,9.475762203704187,3.598136053734803,0.0,1.0,0.0,0.0
5.0,0.17,0.6623322589212057,0.1468064321573952,0.18194141226614244,0.19649885068131204,0.4213695381199243,0.26111386454793073,0.7508470283757057,5.04814696718203,9.151664698839996,4.103517731657967,0.0,1.0,0.0,0.0
5.0,0.18,0.7227949160754457,0.15509993925823445,0.2009479849433572,0.23197256896171703,0.47232995937299765,0.2877503506537694,0.8390831179772461,5.205264005337304,9.463457794022602,4.258193788685299,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.19,0.5605407240766024,0.19868727612984868,0.19655244524810822,0.19842611194867704,0.32710850199754943,0.30882939586779345,0.6622532396767045,6.274310367193548,9.500956979268219,3.226646612074671,0.08333333333333333,0.8611111111111112,0.0,0.05555555555555555
5.0,0.2,0.5635510958384693,0.15613526911290432,0.08792388076319577,0.13085117789561904,0.37885748000123926,0.2126630410930047,0.6092855635767433,7.939966197748125,10.07620684707402,2.1362406493258965,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.21,0.508314791432586,0.18722862592194536,0.06539486877665807,0.12876856177561036,0.30905200741975175,0.23134491453557304,0.5943719544665763,6.89064505607579,9.83835438167268,2.9477093255968905,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.22,0.5937770065297481,0.16633518197500943,0.07632892539224329,0.142226338126485,0.3972845900322432,0.22237040577012765,0.6320734930191527,6.538387114504384,9.520133187726868,2.9817460732224847,0.0,1.0,0.0,0.0
5.0,0.23,0.6602392642078283,0.14559669150382368,0.12978555184164567,0.15813787167034404,0.48484196442873934,0.22753770463424047,0.733767028312264,6.189100546028875,9.502916594008816,3.3138160479799392,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.24,0.5001336147226253,0.21804096181711186,0.10118429138808353,0.15698322260295688,0.34298658251189473,0.2815981785473671,0.6194260186092495,6.278804467932324,9.449158964364907,3.170354496432583,0.3055555555555556,0.6111111111111112,0.0,0.08333333333333333
5.0,0.25,0.6321123522890001,0.15941766380563613,0.12343805021036076,0.1735696864168574,0.44240843501365507,0.2466541806486502,0.7033139073891633,5.975630390129042,9.209789315624231,3.2341589254951897,0.1111111111111111,0.8888888888888888,0.0,0.0
5.0,0.26,0.5747570263978776,0.160102436786134,0.09509745012537528,0.14546833305892787,0.38464467301719163,0.2258061244119752,0.6521014190617697,6.753841802039716,9.392861691820904,2.639019889781188,0.1111111111111111,0.8888888888888888,0.0,0.0
5.0,0.27,0.6228343085838967,0.15233490088843293,0.09305219454397036,0.14451910453015157,0.4380890770838508,0.21971006475174357,0.670601558173397,5.736635024856098,8.758270693481244,3.021635668625145,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.28,0.7065276751898718,0.14808752069879877,0.16881241807139344,0.1895762077113256,0.49335887111623145,0.25333174040431,0.7507420784295977,6.635046118725234,9.307105694368904,2.672059575643669,0.0,1.0,0.0,0.0
5.0,0.29,0.5861204406681005,0.17084536119426935,0.1606142112847949,0.17551408598423052,0.3608822961076028,0.2651929592082084,0.663169081288023,6.402109562062367,9.048034811756038,2.645925249693671,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.3,0.5724733729607774,0.1587356969247159,0.09559833063864337,0.13745021772311214,0.42389807298560966,0.2189482032368038,0.6797765988020297,7.377518282577185,9.434327564215344,2.0568092816381593,0.1111111111111111,0.8888888888888888,0.0,0.0
5.0,0.31,0.6346482387726958,0.1400284513753587,0.10728160546162524,0.14069519504500808,0.4720039485583819,0.20862155221106668,0.7234328494465072,7.428111724402344,9.439827675694437,2.0117159512920937,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.32,0.6148450507047168,0.16367419271812506,0.10849907524890641,0.1587155069059498,0.4377457048305127,0.2388637320527691,0.6830313127344634,6.949943974506025,9.3064292515905,2.3564852770844738,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.33,0.5428891548943944,0.16036442401463963,0.06526403548353908,0.11859300435773405,0.3930131326309034,0.20434721062196334,0.6083856223508799,6.383857784385634,8.696151367995945,2.3122935836103107,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.34,0.660096707725516,0.1401695358199696,0.08208155347968057,0.12168876435501436,0.5365535605576475,0.19251904147284446,0.7141885010410113,5.761073892133017,8.741129983020741,2.9800560908877234,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.35,0.6544724356671169,0.14229023915581065,0.10917506930014517,0.13811252689693548,0.5154681208980532,0.2116884272366807,0.7440006996445612,5.497059721927546,8.647969746402666,3.150910024475119,0.08333333333333333,0.8888888888888888,0.0,0.027777777777777776
5.0,0.36,0.5908615688154515,0.15348969955924832,0.11497779767472616,0.15214890062471811,0.4441952880134762,0.22787302234955162,0.7064872468478806,6.423885654476241,8.745302948941067,2.3214172944648257,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.37,0.5988596403011177,0.14769606675038668,0.07029838097470452,0.12342581053961811,0.43951235240204545,0.19803174639153506,0.6687393916982861,5.861869492207481,8.894727037321978,3.032857545114498,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.38,0.6511694979539729,0.12513730104120432,0.09358678005859093,0.1320807827921886,0.4809275338987853,0.19052438266956165,0.729407991687308,5.769500210335365,8.793912046148852,3.0244118358134875,0.0,1.0,0.0,0.0
5.0,0.39,0.6056213465509569,0.13755370917030646,0.08164439901681791,0.11710864960421954,0.4405577084505585,0.19009972268945594,0.669868460369774,5.80934780642235,8.912682207538463,3.103334401116113,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.4,0.6359150594914555,0.10865974788558021,0.078422358368257,0.10868941083463304,0.4896142436060063,0.16124633276092548,0.7275600514238665,6.011543499118263,8.924560431076516,2.9130169319582544,0.0,1.0,0.0,0.0
5.0,0.41,0.6351585460915208,0.12276975808159321,0.08128603487770464,0.10979187507564495,0.48500131565196813,0.1726313072701267,0.6727129378536798,5.527651511172903,8.531373455204829,3.003721944031926,0.0,1.0,0.0,0.0
5.0,0.42,0.5816559868876319,0.1429101468643562,0.07776783350947782,0.11820322817582427,0.4096607977914505,0.19321257688619664,0.6399674273447787,4.726933152642615,7.976812669735119,3.2498795170925043,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.43,0.6197452556086266,0.11344307535429866,0.10074394335712668,0.1284601581445416,0.4575945258388195,0.18092232592258156,0.7176065178742801,5.298122909362264,8.167490108470476,2.8693671991082117,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.44,0.6664638436426015,0.11903538140595687,0.12196194343915923,0.14368352610325208,0.49031928486752857,0.1970839992663699,0.7339427156521524,5.882404958428797,8.666785176442081,2.784380218013284,0.0,1.0,0.0,0.0
5.0,0.45,0.6138227936360896,0.13979705458500677,0.08059054466306019,0.1252125786839789,0.48382418040854996,0.19503510327028495,0.7121396760558386,6.042641888104854,8.470698289453187,2.428056401348332,0.1111111111111111,0.8888888888888888,0.0,0.0
5.0,0.46,0.6088677625958546,0.1581285217658079,0.12478936912652148,0.15347603022263492,0.43584403469494426,0.23554224263481402,0.6966208044877966,6.046401758422401,8.228978235557127,2.1825764771347265,0.1111111111111111,0.8888888888888888,0.0,0.0
5.0,0.47,0.5899880408437249,0.13787441902306002,0.10631736506175438,0.13763234164026375,0.43118369038984744,0.20546855781483214,0.7074357306517445,5.697768836989964,8.22321496200302,2.5254461250130564,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.48,0.6344335429755665,0.12351389802306224,0.09897899163248142,0.12199478077697062,0.48238983447284184,0.18426802090318284,0.714463277059625,5.75615663253828,8.33434203688128,2.5781854043429995,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.49,0.5613944607746739,0.12199537999505962,0.07493451653957278,0.09887908109235882,0.4103279604766478,0.16640525965655095,0.6275143053617135,5.835942344440657,8.094476393395636,2.2585340489549792,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.5,0.5951563800141703,0.1004114526370324,0.07647265988955804,0.09897722511853463,0.46991318607960836,0.14839754830172586,0.7237358287395061,5.137494901655764,7.977369163805891,2.8398742621501274,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.51,0.5792365004601618,0.12092943778982046,0.0964806770453214,0.11213533206844985,0.4258451125852105,0.17690330199334428,0.6768906065642338,5.273831614746156,7.692016805510093,2.4181851907639365,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.52,0.6370739672530494,0.1354978581201509,0.09953344982957214,0.12956158053451808,0.47851799966493996,0.1974503450715138,0.7229695678196063,5.528523080038042,7.802182922023282,2.27365984198524,0.1111111111111111,0.8888888888888888,0.0,0.0
5.0,0.53,0.6614780752808961,0.11494538506189728,0.13509915714848053,0.1369448511725788,0.4861036554659728,0.19389832988169592,0.744748421362547,5.443529537007497,8.205194146800757,2.76166460979326,0.0,1.0,0.0,0.0
5.0,0.54,0.5368921238129494,0.15044039175455695,0.09866228974216851,0.12126292750257488,0.40170191379832043,0.20720191056981935,0.6608476081939678,5.71849116169646,8.309868307593405,2.591377145896944,0.16666666666666666,0.8333333333333334,0.0,0.0
5.0,0.55,0.5993782697747991,0.14027267123310147,0.10712406334709149,0.12700606445500928,0.46558615555255106,0.20255263068219567,0.6821090073407617,6.323150943520119,8.20853049395013,1.8853795504300122,0.1388888888888889,0.8611111111111112,0.0,0.0
5.0,0.56,0.5553618684840376,0.1422755393381992,0.0561473121727617,0.10269270930594328,0.3973487563177407,0.1803296356575316,0.6166796973751544,6.253742060089131,8.455439128135376,2.201697068046246,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.57,0.6375342356633236,0.11947472887213102,0.05549304641899054,0.10573642939377802,0.5073654405498615,0.16327122011947098,0.6816484128224508,6.069262860754787,8.261372484103614,2.192109623348828,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.58,0.6040991558279813,0.10555656937326931,0.08836867705021738,0.10664079401381518,0.46531810590144423,0.15951433103798798,0.6908515090476662,6.46714229443657,8.495388134812869,2.0282458403762993,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.59,0.6153277115684666,0.11670828504006109,0.08418739942623216,0.11097562034059077,0.46468851626207175,0.17053508345377788,0.6927611469699643,6.349390479597925,8.437742471946937,2.0883519923490113,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.6,0.6287755737349232,0.10521134681522137,0.05356441578919993,0.09082667726944879,0.49847964389289234,0.1432515184829671,0.7127670622546082,6.226409344348529,8.38255645778299,2.1561471134344616,0.0,1.0,0.0,0.0
5.0,0.61,0.6205197790771929,0.11838783361618299,0.0514000441939041,0.09497462786728354,0.5127057805712263,0.15488111711195543,0.6926152163249062,6.741668901138637,8.576206374989921,1.834537473851283,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.62,0.6242443100680012,0.09981916760804879,0.05405750889152606,0.0894596321946571,0.5015116083184807,0.13803622048620906,0.7148331702448317,5.713107321932792,7.8562784439589075,2.143171122026115,0.0,1.0,0.0,0.0
5.0,0.63,0.6660052540580962,0.09618459341493883,0.05417358189385077,0.08885005134929605,0.5727233090673562,0.13505380926801933,0.7330510070873947,5.58499398775015,7.8768106364609185,2.291816648710769,0.08333333333333333,0.9166666666666666,0.0,0.0
5.0,0.64,0.6373095531969553,0.08565681666419958,0.0564579029214733,0.09246421402630203,0.5256736633552832,0.12835426661056232,0.7187099400842992,5.291491284536695,7.715899841769619,2.4244085572329244,0.0,1.0,0.0,0.0
5.0,0.65,0.615063412214505,0.08712248463735725,0.08306770204006399,0.10334478868098657,0.4896689150153468,0.1416987231595057,0.7512469376641084,5.7814844714615745,7.941696978874132,2.160212507412558,0.0,1.0,0.0,0.0
5.0,0.66,0.5962731174073869,0.10401855553106872,0.08500768162595379,0.10430333262571907,0.4594396988722668,0.15680830509633895,0.7017033417179621,5.498946292521413,7.829952206900265,2.3310059143788524,0.027777777777777776,0.9166666666666666,0.0,0.05555555555555555
5.0,0.67,0.5689794129576855,0.10403123874892518,0.0650261866260773,0.09360353638393826,0.44086871378521514,0.14534953915826015,0.6589682556669921,5.899749322282003,7.777207013328469,1.8774576910464655,0.0,1.0,0.0,0.0
5.0,0.68,0.5703823023410852,0.1117879886609241,0.06204956548936299,0.0956722116273238,0.4369970070312567,0.15243121574163482,0.6687579714022562,6.00885593909202,7.971286330008156,1.9624303909161365,0.0,1.0,0.0,0.0
5.0,0.69,0.653690299905466,0.09413614907395987,0.07014151944279647,0.10159912245070937,0.5410149960232702,0.14321931923473447,0.7813030856207354,6.193735524062212,7.948189188705451,1.754453664643239,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.7,0.6193473486513563,0.10580629062360279,0.07484385519764286,0.10466853271487271,0.4841997802541147,0.15581192672223082,0.749098482460957,6.05204198541142,7.744301034707514,1.6922590492960934,0.05555555555555555,0.9444444444444444,0.0,0.0
5.0,0.71,0.6082919587874751,0.12099046734436072,0.06346838256474722,0.10564150931341729,0.4781204712802228,0.16631984153462442,0.703063833068605,5.898242691976388,7.743401295273537,1.845158603297148,0.027777777777777776,0.9722222222222222,0.0,0.0
5.0,0.72,0.5884669168141915,0.09352008803847435,0.09887706668225622,0.10380702758951733,0.4577626402434767,0.15012621378719904,0.7132244814868649,5.7363525859740845,7.577088855886541,1.840736269912457,0.0,1.0,0.0,0.0
