geometry,beta,criterion,winner_q,winner_family,target_shell,target_pair,pair_strength,n_controls,neck_floor_target,neck_floor_control_mean,neck_floor_control_std,neck_floor_z,neck_floor_exceed,neck_mid_ratio_target,neck_mid_ratio_control_mean,neck_mid_ratio_control_std,neck_mid_ratio_z,neck_mid_ratio_exceed,axiality_ratio_target,axiality_ratio_control_mean,axiality_ratio_control_std,axiality_ratio_z,axiality_ratio_exceed,continuity_frac_target,continuity_frac_control_mean,continuity_frac_control_std,continuity_frac_z,continuity_frac_exceed,bridge_span_ratio_target,bridge_span_ratio_control_mean,bridge_span_ratio_control_std,bridge_span_ratio_z,bridge_span_ratio_exceed,straightness_target,straightness_control_mean,straightness_control_std,straightness_z,straightness_exceed
tet_1.05,1.5,xyz_only,Z1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.00011423406844280503,12,0.6268841682468798,0.7889068510875251,0.37442663023306116,-0.4327221136471034,0.5,0.6268841682468798,1.6950771608799258,0.7853484349725974,-1.3601516792593564,0.16666666666666666,0.5868098617766799,0.932951460892185,0.24807402319689073,-1.395315779755726,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7104647213448744,0.8492362157482175,0.09365693559795144,-1.4817001380183614,0.16666666666666666
tet_1.05,2.0,score_q,X1+Y1+Z1,"3-axis:(1, 1, 1)",corner,"((0, 0, 0), (2, 2, 2))",0.00011817885796054586,24,0.26781840546164076,0.18554557511807043,0.09462064163509361,0.8695019281309424,0.6666666666666666,0.26781840546164076,0.23330702270042988,0.08269990507871135,0.41730861393307095,0.5,1.3572152932224018,1.4557482181044576,0.29352018555090326,-0.3356938627467319,0.5,0.5714285714285714,0.6011904761904762,0.05801663300481527,-0.512989176033735,0.0,0.2857142857142857,0.36904761904761907,0.07042952122737638,-1.1832159566031237,0.0,0.826345044143615,0.7163129595177026,0.1148519594795288,0.9580340215664016,0.5833333333333334
tet_1.05,2.0,score_iso,X1+Y2+Z1,"3-axis:(1, 1, 2)",face,"((1, 1, 0), (1, 1, 2))",0.0003681628405019546,12,0.5424439065203807,0.4055040835842054,0.4771087282943156,0.28702015874967124,0.8333333333333334,0.590821796733081,1.2112047059597193,0.9089427608051106,-0.6825324277586431,0.3333333333333333,1.4385686980215007,0.9483584065177189,0.4379215042491863,1.1194021913656078,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7260946271436028,0.7624028729648674,0.1280087377922821,-0.2836388081561884,0.3333333333333333
tet_1.05,2.0,q_only,X1+Y1+Z1,"3-axis:(1, 1, 1)",edge,"((0, 1, 2), (2, 1, 0))",0.00012021011738239931,60,0.253946187732415,0.2471387085246651,0.22520650524766808,0.03022772011063018,0.6166666666666667,0.253946187732415,0.655456185163803,0.533369852610379,-0.7527796996129327,0.18333333333333332,1.3568340926404627,1.1223580585669815,0.36594193320272433,0.640746557850602,0.7166666666666667,0.5714285714285714,0.8119047619047618,0.1531787152996841,-1.5699060408239134,0.0,0.42857142857142855,0.6880952380952381,0.257528370627402,-1.0077484235641239,0.11666666666666667,0.8266389925237552,0.7522845283613042,0.14237323507116514,0.52225029602483,0.5833333333333334
tet_1.05,2.0,xyz_only,X1+Y1+Z2,"3-axis:(1, 1, 2)",face,"((0, 1, 1), (2, 1, 1))",0.0003559476981831369,12,0.2694181608702795,0.507082196938146,0.6444714399118666,-0.36877357373664077,0.5833333333333334,0.2694181608702795,1.3277855220256047,1.352864376813681,-0.7823159359456644,0.08333333333333333,1.2472801713386479,0.9865886776409587,0.2624647737488483,0.9932437407625254,0.9166666666666666,0.5714285714285714,0.8214285714285713,0.13203019650487402,-1.8935062327872654,0.0,0.42857142857142855,0.6785714285714287,0.24134684443706303,-1.0358536096963877,0.0,0.8276389315737094,0.7969940530797898,0.06283316833165303,0.4877181798581074,0.5
tet_1.05,5.0,score_q,X1+Y1+Z1,"3-axis:(1, 1, 1)",face,"((0, 1, 1), (2, 1, 1))",0.0006187780621311237,12,0.27571667305805836,0.26003104985018705,0.17884707957674165,0.0877041059037984,0.5833333333333334,0.27571667305805836,0.8416638905332315,0.7335270406907728,-0.7715424055007449,0.16666666666666666,1.2628384695135,1.1948000527590497,0.31675217787305004,0.21480015452807527,0.5833333333333334,0.5714285714285714,0.8571428571428571,0.13041013273932528,-2.190890230003864,0.0,0.42857142857142855,0.7261904761904762,0.24368439869593714,-1.2213299218600668,0.0,0.8266173107576628,0.7872182122197694,0.08385347874995379,0.46985645825034084,0.6666666666666666
tet_1.05,5.0,score_iso,X1+Y1+Z2,"3-axis:(1, 1, 2)",face,"((1, 1, 0), (1, 1, 2))",0.0007429129725039906,12,0.3594232659725698,0.3878074396579083,0.5085036594679975,-0.05581901557007193,0.6666666666666666,0.3851166388659864,1.1297726951105194,1.2002547562921535,-0.6204150013488104,0.3333333333333333,1.5026838727655611,0.9770344311622486,0.447340468401921,1.175054524979525,0.8333333333333334,0.7142857142857143,0.9523809523809524,0.0673435029701474,-3.5355339058802366,0.0,0.42857142857142855,0.9523809523809524,0.0673435029701474,-7.778174592936521,0.0,0.6486199704262363,0.7330533888051006,0.12938426563588132,-0.6525787193925715,0.3333333333333333
tet_1.05,5.0,q_only,X1+Y2+Z1,"3-axis:(1, 1, 2)",face,"((1, 0, 1), (1, 2, 1))",0.0006269628267972839,12,0.21854600590358514,0.28601849220627834,0.15411246072327955,-0.43781330844757116,0.3333333333333333,0.21854600590358514,0.4716545464098027,0.2089735027041074,-1.211199205783478,0.0,1.4757050214392797,1.1928042353767168,0.2839843275629314,0.9961845024665156,0.8333333333333334,0.8571428571428571,0.9166666666666665,0.12314381467605477,-0.4833682445189057,0.25,0.42857142857142855,0.8214285714285713,0.2550510153051018,-1.540308092424771,0.0,0.6481997351844361,0.7359896363001946,0.09181106182523889,-0.9562017840716106,0.25
tet_1.05,5.0,xyz_only,X1+Y1+Z1,"3-axis:(1, 1, 1)",face,"((0, 1, 1), (2, 1, 1))",0.0006187780621311237,12,0.27571667305805836,0.26003104985018705,0.17884707957674165,0.0877041059037984,0.5833333333333334,0.27571667305805836,0.8416638905332315,0.7335270406907728,-0.7715424055007449,0.16666666666666666,1.2628384695135,1.1948000527590497,0.31675217787305004,0.21480015452807527,0.5833333333333334,0.5714285714285714,0.8571428571428571,0.13041013273932528,-2.190890230003864,0.0,0.42857142857142855,0.7261904761904762,0.24368439869593714,-1.2213299218600668,0.0,0.8266173107576628,0.7872182122197694,0.08385347874995379,0.46985645825034084,0.6666666666666666
tet_1.05,10.0,score_q,X1+Y2+Z2,"3-axis:(1, 2, 2)",face,"((0, 1, 1), (2, 1, 1))",0.0009428384529626545,12,0.2749200429742383,0.5123385681354464,0.3840154906297743,-0.618252468855437,0.4166666666666667,0.2825246086415927,1.447783863050539,1.268089725122138,-0.9189091523439272,0.0,1.3824090404036933,1.334238377847463,0.4025804358158022,0.11965475286571267,0.5833333333333334,0.5714285714285714,0.8928571428571428,0.132030196504874,-2.434508013583628,0.0,0.2857142857142857,0.7976190476190476,0.24368439869593717,-2.1006874655993144,0.0,0.8281612135672959,0.7988331616328823,0.06770400898525845,0.43318043308729526,0.5833333333333334
tet_1.05,10.0,score_iso,X1+Y2+Z1,"3-axis:(1, 1, 2)",face,"((1, 1, 0), (1, 1, 2))",0.0010006411240418764,12,0.3978247343659905,0.45418477675422864,0.4260435384211075,-0.13228704887057532,0.6666666666666666,0.397824734366014,1.0097728577650262,0.9225023641155945,-0.6633566993457249,0.3333333333333333,1.5374657224358497,0.9897968177266492,0.4468128549563823,1.225723249975514,0.8333333333333334,0.7142857142857143,0.9523809523809524,0.0673435029701474,-3.5355339058802366,0.0,0.42857142857142855,0.9523809523809524,0.0673435029701474,-7.778174592936521,0.0,0.6409934997048692,0.729583377390057,0.13084513853082375,-0.6770589926322805,0.3333333333333333
tet_1.05,10.0,q_only,X1+Y2+Z1,"3-axis:(1, 1, 2)",corner,"((0, 2, 0), (2, 0, 2))",0.0002612930770349672,24,0.6956675810294325,0.6206323112787606,0.2542934133976508,0.2950735874272943,0.5833333333333334,0.6956675810294325,0.8146368880570111,0.3026950367616311,-0.3930335571404579,0.3333333333333333,1.546986023248098,1.7054431418746034,0.6740608197288416,-0.2350783697678998,0.5,1.0,0.9940476190476191,0.028546616210194768,0.20851441404976961,0.041666666666666664,1.0,0.9940476190476191,0.028546616210194768,0.20851441404976961,0.041666666666666664,0.8395889525529723,0.6886231480697639,0.1560634549975452,0.9673360395911758,0.6666666666666666
tet_1.05,10.0,xyz_only,X1+Y1+Z1,"3-axis:(1, 1, 1)",face,"((1, 0, 1), (1, 2, 1))",0.0009379402907543417,12,0.26616761521907795,0.2834831194558713,0.17645422084495196,-0.09813029211644715,0.4166666666666667,0.4898096281142262,0.6987662988461393,0.3555894838343243,-0.5876345624120938,0.25,1.5004746866561773,1.1632851277128604,0.2998841090816365,1.124399555464276,0.9166666666666666,0.8571428571428571,0.9523809523809524,0.08908708063747481,-1.0690449676376985,0.08333333333333333,0.5714285714285714,0.9047619047619048,0.1874763779526622,-1.778001777993183,0.08333333333333333,0.6434141128323998,0.7364372927333752,0.10178617515757726,-0.9139078048276243,0.3333333333333333
tet_1.10,0.0,score_q,Z1,"1-axis:(1,)",face,"((1, 0, 1), (1, 2, 1))",0.00017016501669596046,12,0.8525971934178197,0.8489897960718671,0.13740146352076016,0.026254431746873724,0.5,1.3936821310781249,1.4104227445271833,0.033418135586082386,-0.5009439681467275,0.4166666666666667,1.111866669567989,1.0978797873429476,0.018254704070732854,0.7662070099892776,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742899,0.9535818798308043,0.006369473612929476,-1.3538345362882398,0.08333333333333333
tet_1.10,0.0,score_iso,Z1,"1-axis:(1,)",face,"((1, 0, 1), (1, 2, 1))",0.00017016501669596046,12,0.8525971934178197,0.8489897960718671,0.13740146352076016,0.026254431746873724,0.5,1.3936821310781249,1.4104227445271833,0.033418135586082386,-0.5009439681467275,0.4166666666666667,1.111866669567989,1.0978797873429476,0.018254704070732854,0.7662070099892776,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742899,0.9535818798308043,0.006369473612929476,-1.3538345362882398,0.08333333333333333
tet_1.10,0.0,q_only,Z1,"1-axis:(1,)",face,"((1, 0, 1), (1, 2, 1))",0.00017016501669596046,12,0.8525971934178197,0.8489897960718671,0.13740146352076016,0.026254431746873724,0.5,1.3936821310781249,1.4104227445271833,0.033418135586082386,-0.5009439681467275,0.4166666666666667,1.111866669567989,1.0978797873429476,0.018254704070732854,0.7662070099892776,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742899,0.9535818798308043,0.006369473612929476,-1.3538345362882398,0.08333333333333333
tet_1.10,0.0,xyz_only,Z1,"1-axis:(1,)",face,"((1, 0, 1), (1, 2, 1))",0.00017016501669596046,12,0.8525971934178197,0.8489897960718671,0.13740146352076016,0.026254431746873724,0.5,1.3936821310781249,1.4104227445271833,0.033418135586082386,-0.5009439681467275,0.4166666666666667,1.111866669567989,1.0978797873429476,0.018254704070732854,0.7662070099892776,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742899,0.9535818798308043,0.006369473612929476,-1.3538345362882398,0.08333333333333333
tet_1.10,1.0,score_q,Z1,"1-axis:(1,)",face,"((1, 0, 1), (1, 2, 1))",1.3893235450258688e-05,12,0.18724586705810667,0.7091698431516168,0.4106028931657289,-1.271116167906733,0.16666666666666666,0.6664956833200034,1.6646328725177233,0.6302267861806259,-1.5837746206332548,0.08333333333333333,0.6033960801189371,0.8902474256126687,0.30355668158289384,-0.9449679842229222,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6896461693526984,0.8522951633775873,0.09527711566367343,-1.7071150075253103,0.08333333333333333
tet_1.10,1.0,score_iso,Z1,"1-axis:(1,)",face,"((1, 0, 1), (1, 2, 1))",1.3893235450258688e-05,12,0.18724586705810667,0.7091698431516168,0.4106028931657289,-1.271116167906733,0.16666666666666666,0.6664956833200034,1.6646328725177233,0.6302267861806259,-1.5837746206332548,0.08333333333333333,0.6033960801189371,0.8902474256126687,0.30355668158289384,-0.9449679842229222,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6896461693526984,0.8522951633775873,0.09527711566367343,-1.7071150075253103,0.08333333333333333
tet_1.10,1.0,q_only,Z1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.00018704221163667246,12,0.7419087495861652,0.36887433742219716,0.4195279189095335,0.8891766086335711,0.8333333333333334,0.8939605183239354,1.3096393511348106,0.5858181148046209,-0.7095697833598074,0.3333333333333333,1.3931391907318431,0.9241362127504319,0.42486465281582453,1.103887967313714,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7628374921986465,0.7986249804394382,0.10060768047408987,-0.35571328224441634,0.3333333333333333
tet_1.10,1.0,xyz_only,Z1,"1-axis:(1,)",face,"((1, 0, 1), (1, 2, 1))",1.3893235450258688e-05,12,0.18724586705810667,0.7091698431516168,0.4106028931657289,-1.271116167906733,0.16666666666666666,0.6664956833200034,1.6646328725177233,0.6302267861806259,-1.5837746206332548,0.08333333333333333,0.6033960801189371,0.8902474256126687,0.30355668158289384,-0.9449679842229222,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6896461693526984,0.8522951633775873,0.09527711566367343,-1.7071150075253103,0.08333333333333333
tet_1.10,1.5,score_q,X1+Y1+Z2,"3-axis:(1, 1, 2)",corner,"((0, 0, 0), (2, 2, 2))",0.00010557767872506898,24,0.293013992420299,0.19562798765931744,0.09899402070808598,0.9837564336049155,0.75,0.293013992420299,0.24589781319708326,0.08647004318526214,0.5448844187775461,0.5833333333333334,1.432355419072736,1.5203537150871107,0.2668230170032765,-0.3298002436310224,0.4583333333333333,0.5714285714285714,0.613095238095238,0.064932810206165,-0.6416889479098646,0.0,0.2857142857142857,0.375,0.06916041689656101,-1.2909944487171392,0.0,0.8269038906124057,0.7188673104304178,0.11201728226836817,0.9644635005712068,0.5833333333333334
tet_1.10,1.5,score_iso,Z1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.0001283036373824815,12,0.6534950409359558,0.7883301580130085,0.37388830744101104,-0.3606294029346325,0.5,0.6534950409359558,1.6935457115222956,0.7838958193774674,-1.3267715490700938,0.16666666666666666,0.595782851007495,0.9365695901088472,0.2483458816602023,-1.37222625485797,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7196477841735831,0.849545785633849,0.09382796264488849,-1.3844273902707185,0.16666666666666666
tet_1.10,1.5,q_only,X1+Y1+Z2,"3-axis:(1, 1, 2)",corner,"((0, 0, 0), (2, 2, 2))",0.00010557767872506898,24,0.293013992420299,0.19562798765931744,0.09899402070808598,0.9837564336049155,0.75,0.293013992420299,0.24589781319708326,0.08647004318526214,0.5448844187775461,0.5833333333333334,1.432355419072736,1.5203537150871107,0.2668230170032765,-0.3298002436310224,0.4583333333333333,0.5714285714285714,0.613095238095238,0.064932810206165,-0.6416889479098646,0.0,0.2857142857142857,0.375,0.06916041689656101,-1.2909944487171392,0.0,0.8269038906124057,0.7188673104304178,0.11201728226836817,0.9644635005712068,0.5833333333333334
tet_1.10,1.5,xyz_only,Z1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.0001283036373824815,12,0.6534950409359558,0.7883301580130085,0.37388830744101104,-0.3606294029346325,0.5,0.6534950409359558,1.6935457115222956,0.7838958193774674,-1.3267715490700938,0.16666666666666666,0.595782851007495,0.9365695901088472,0.2483458816602023,-1.37222625485797,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7196477841735831,0.849545785633849,0.09382796264488849,-1.3844273902707185,0.16666666666666666
tet_1.10,2.0,score_q,X1+Y1+Z2,"3-axis:(1, 1, 2)",corner,"((0, 2, 0), (2, 0, 2))",0.00017591602121858903,24,0.482938864143084,0.3370822847143155,0.155000736855106,0.9410057164061972,0.6666666666666666,0.5093988484836823,0.43587144693238544,0.16775894739976416,0.438291981980819,0.625,1.5545272988756282,1.636684059303161,0.391724560962415,-0.20973094009085086,0.5,1.0,0.8571428571428572,0.14285714285714285,0.9999999999929996,0.5,1.0,0.75,0.2550510153051018,0.9801960588157637,0.5,0.8310025772533082,0.765159018559781,0.06857065093476346,0.9602294537820418,0.875
tet_1.10,2.0,score_iso,X1+Y1+Z1,"3-axis:(1, 1, 1)",face,"((0, 1, 1), (2, 1, 1))",0.00015409372893706815,12,1.1353054075556703,0.724960371931387,0.5086284176913407,0.8067678119245256,0.6666666666666666,2.5889491597188377,1.759016017964181,0.9638929868006606,0.861022077262433,0.6666666666666666,1.2537871706636172,0.9807801966373443,0.27950797842142905,0.9767412564290708,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8976823321980597,0.8476768644971329,0.0857105192237217,0.5834227601610845,0.6666666666666666
tet_1.10,2.0,q_only,X1+Y1+Z1,"3-axis:(1, 1, 1)",edge,"((0, 1, 2), (2, 1, 0))",0.00010009253519463057,60,0.24827626814460668,0.24616323079463978,0.22871735627883555,0.009238640146669065,0.55,0.24827626814460668,0.5760518491278587,0.5103045425376439,-0.6423136649982505,0.25,1.2488670728427596,1.1447252761740054,0.350561145921769,0.2970717031250727,0.6833333333333333,0.5714285714285714,0.8523809523809524,0.1585792933842544,-1.7716838999265305,0.0,0.42857142857142855,0.757142857142857,0.2663688813513714,-1.2335203230319207,0.11666666666666667,0.8261477424925692,0.7308217304119732,0.11940937782098614,0.7983126101092889,0.8166666666666667
tet_1.10,2.0,xyz_only,X1+Y1+Z1,"3-axis:(1, 1, 1)",face,"((0, 1, 1), (2, 1, 1))",0.00015409372893706815,12,1.1353054075556703,0.724960371931387,0.5086284176913407,0.8067678119245256,0.6666666666666666,2.5889491597188377,1.759016017964181,0.9638929868006606,0.861022077262433,0.6666666666666666,1.2537871706636172,0.9807801966373443,0.27950797842142905,0.9767412564290708,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8976823321980597,0.8476768644971329,0.0857105192237217,0.5834227601610845,0.6666666666666666
tet_1.10,5.0,score_q,X1+Y1+Z2,"3-axis:(1, 1, 2)",face,"((1, 0, 1), (1, 2, 1))",0.0006843417515852692,12,0.3669766222412679,0.27561808821998385,0.15669469183486343,0.5830352831414448,0.5833333333333334,0.4963751663738415,0.6324711987809007,0.3530850748416212,-0.38544827324610265,0.5,1.4624215474544198,1.1475013682284851,0.2918869487794156,1.0789114776859954,0.9166666666666666,0.8571428571428571,0.9166666666666666,0.0914422112841501,-0.6509445548970008,0.08333333333333333,0.5714285714285714,0.8452380952380952,0.1974181422830595,-1.3869521850506874,0.08333333333333333,0.6780809599834262,0.743045969374021,0.09866187274313032,-0.6584611419152263,0.3333333333333333
tet_1.10,5.0,score_iso,X1+Y1+Z1,"3-axis:(1, 1, 1)",face,"((1, 1, 0), (1, 1, 2))",0.000751287902595211,12,0.35948488814974544,0.38788411731788663,0.5084844641386551,-0.05585073128279757,0.6666666666666666,0.38505501669973347,1.1298630226389803,1.20021209734048,-0.6205636550314962,0.3333333333333333,1.502620871480536,0.9768723016615041,0.4470152451954204,1.176131184492412,0.8333333333333334,0.7142857142857143,0.9523809523809524,0.0673435029701474,-3.5355339058802366,0.0,0.42857142857142855,0.9523809523809524,0.0673435029701474,-7.778174592936521,0.0,0.6485838075983693,0.7330711973330372,0.12936992748908846,-0.6530682313410182,0.3333333333333333
tet_1.10,5.0,q_only,X1+Y2+Z2,"3-axis:(1, 2, 2)",edge,"((1, 0, 2), (1, 2, 0))",0.00026994103156541196,60,0.23383029953611495,0.24768386446739576,0.21693584659549386,-0.06386019253447216,0.45,0.23383029953611495,0.529749335529335,0.5693846308908226,-0.519717287643898,0.16666666666666666,1.5191917191554507,1.1530307054368467,0.3975164305624886,0.9211217086034971,0.8333333333333334,0.8571428571428571,0.8714285714285714,0.14684898995342166,-0.09728166526816617,0.26666666666666666,0.42857142857142855,0.738095238095238,0.2700046190920922,-1.1463648679917282,0.05,0.6405843461511253,0.7206766593922908,0.10479990400012039,-0.7642403302231007,0.3
tet_1.10,5.0,xyz_only,X1+Y1+Z2,"3-axis:(1, 1, 2)",face,"((1, 0, 1), (1, 2, 1))",0.0006843417515852692,12,0.3669766222412679,0.27561808821998385,0.15669469183486343,0.5830352831414448,0.5833333333333334,0.4963751663738415,0.6324711987809007,0.3530850748416212,-0.38544827324610265,0.5,1.4624215474544198,1.1475013682284851,0.2918869487794156,1.0789114776859954,0.9166666666666666,0.8571428571428571,0.9166666666666666,0.0914422112841501,-0.6509445548970008,0.08333333333333333,0.5714285714285714,0.8452380952380952,0.1974181422830595,-1.3869521850506874,0.08333333333333333,0.6780809599834262,0.743045969374021,0.09866187274313032,-0.6584611419152263,0.3333333333333333
tet_1.10,10.0,score_q,X1+Y2+Z1,"3-axis:(1, 1, 2)",face,"((0, 1, 1), (2, 1, 1))",0.0009867219785373714,12,0.27795001573879385,0.48936012243213073,0.2341461316830249,-0.9028981396055272,0.16666666666666666,0.28194560054572937,2.1653050419543,2.2473964026597257,-0.8380183572327665,0.0,1.4090348767284697,1.3300043865566047,0.43014561283718195,0.18372962041948293,0.5833333333333334,0.5714285714285714,0.8809523809523808,0.14085904245475275,-2.1974010622785425,0.0,0.2857142857142857,0.7976190476190476,0.24368439869593717,-2.1006874655993144,0.0,0.827827342903468,0.8203696309047822,0.06757024931416337,0.11036975701985838,0.5
tet_1.10,10.0,score_iso,X1+Y2+Z2,"3-axis:(1, 2, 2)",face,"((1, 1, 0), (1, 1, 2))",0.0010065444011859953,12,0.39782473436827015,0.4542351977769052,0.4260307917508582,-0.13240935749426144,0.6666666666666666,0.39782473436827015,1.0098221894744455,0.9224792037515415,-0.6634268313222007,0.3333333333333333,1.5374242246596623,0.9896892558902541,0.4466035097863493,1.226445732659407,0.8333333333333334,0.7142857142857143,0.9523809523809524,0.0673435029701474,-3.5355339058802366,0.0,0.42857142857142855,0.9523809523809524,0.0673435029701474,-7.778174592936521,0.0,0.6409717797151506,0.7295941883932505,0.13083562473950958,-0.6773568655621702,0.3333333333333333
tet_1.10,10.0,q_only,X1+Y2+Z2,"3-axis:(1, 2, 2)",edge,"((0, 1, 2), (2, 1, 0))",0.0003426737501151893,60,0.2823820645872017,0.2523566895328279,0.25055583056002,0.11983506824464606,0.65,0.2823820645872017,0.6468041843314073,0.47909366966845535,-0.7606489979206656,0.13333333333333333,1.3280122512372747,1.234110325228929,0.42216415328577384,0.22242988959926857,0.65,0.5714285714285714,0.8809523809523809,0.1568539913523867,-1.9733244073238974,0.0,0.2857142857142857,0.7809523809523811,0.25749534923039574,-1.923289475776335,0.0,0.8267742278723041,0.7400096087873886,0.11568124374566463,0.750031865796024,0.7833333333333333
tet_1.10,10.0,xyz_only,X1+Y2+Z1,"3-axis:(1, 1, 2)",face,"((0, 1, 1), (2, 1, 1))",0.0009867219785373714,12,0.27795001573879385,0.48936012243213073,0.2341461316830249,-0.9028981396055272,0.16666666666666666,0.28194560054572937,2.1653050419543,2.2473964026597257,-0.8380183572327665,0.0,1.4090348767284697,1.3300043865566047,0.43014561283718195,0.18372962041948293,0.5833333333333334,0.5714285714285714,0.8809523809523808,0.14085904245475275,-2.1974010622785425,0.0,0.2857142857142857,0.7976190476190476,0.24368439869593717,-2.1006874655993144,0.0,0.827827342903468,0.8203696309047822,0.06757024931416337,0.11036975701985838,0.5
ortho_1.05_1.20,0.0,score_q,Y1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.00017016501669595477,12,0.8525971934177995,0.8489897960718737,0.13740146352077426,0.02625443174667549,0.4166666666666667,1.3936821310781289,1.4104227445271649,0.03341813558608271,-0.5009439681460515,0.4166666666666667,1.1118666695679975,1.097879787342949,0.018254704070736844,0.7662070099894872,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742917,0.9535818798308054,0.006369473612931838,-1.3538345362876334,0.08333333333333333
ortho_1.05_1.20,0.0,score_iso,Y1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.00017016501669595477,12,0.8525971934177995,0.8489897960718737,0.13740146352077426,0.02625443174667549,0.4166666666666667,1.3936821310781289,1.4104227445271649,0.03341813558608271,-0.5009439681460515,0.4166666666666667,1.1118666695679975,1.097879787342949,0.018254704070736844,0.7662070099894872,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742917,0.9535818798308054,0.006369473612931838,-1.3538345362876334,0.08333333333333333
ortho_1.05_1.20,0.0,q_only,Y1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.00017016501669595477,12,0.8525971934177995,0.8489897960718737,0.13740146352077426,0.02625443174667549,0.4166666666666667,1.3936821310781289,1.4104227445271649,0.03341813558608271,-0.5009439681460515,0.4166666666666667,1.1118666695679975,1.097879787342949,0.018254704070736844,0.7662070099894872,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742917,0.9535818798308054,0.006369473612931838,-1.3538345362876334,0.08333333333333333
ortho_1.05_1.20,0.0,xyz_only,Y1,"1-axis:(1,)",face,"((1, 1, 0), (1, 1, 2))",0.00017016501669595477,12,0.8525971934177995,0.8489897960718737,0.13740146352077426,0.02625443174667549,0.4166666666666667,1.3936821310781289,1.4104227445271649,0.03341813558608271,-0.5009439681460515,0.4166666666666667,1.1118666695679975,1.097879787342949,0.018254704070736844,0.7662070099894872,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9449586664742917,0.9535818798308054,0.006369473612931838,-1.3538345362876334,0.08333333333333333
ortho_1.05_1.20,1.0,score_q,Z1,"1-axis:(1,)",face,"((0, 1, 1), (2, 1, 1))",1.4266665317992097e-05,12,1.2905045665840194,0.7556962764387817,0.36589520720231467,1.4616433328902945,1.0,2.2922618098386223,1.6457606918492005,0.653082311273024,0.9899228731646955,1.0,1.1899389495732366,0.8871098487764613,0.30622750247676706,0.9889023629377038,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9220981875807118,0.8484332648570957,0.09801886365319473,0.7515382241473642,0.6666666666666666
ortho_1.05_1.20,1.0,score_iso,Z1,"1-axis:(1,)",face,"((0, 1, 1), (2, 1, 1))",1.4266665317992097e-05,12,1.2905045665840194,0.7556962764387817,0.36589520720231467,1.4616433328902945,1.0,2.2922618098386223,1.6457606918492005,0.653082311273024,0.9899228731646955,1.0,1.1899389495732366,0.8871098487764613,0.30622750247676706,0.9889023629377038,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9220981875807118,0.8484332648570957,0.09801886365319473,0.7515382241473642,0.6666666666666666
