geometry,beta,criterion,branch_id,local_mode_index,eigenvalue,dominant_q,q_family,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,criterion_value,branch_overlap_prev
cubic,0.5,xyz_only,18,16,7.426269501655878,X1,"1-axis:(1,)",0.13585436597738823,0.0001915676940937671,0.35010074926834084,3.118246105810352,0.0001915676940937671,0.903767878770094
cubic,0.75,score_q,18,16,8.171907502322862,Z1,"1-axis:(1,)",0.16998339496174256,0.00017184855230857095,0.46385058647279914,2.84895948120206,2.921140034067149e-05,0.847529241084418
cubic,0.75,score_iso,19,20,9.723050245232479,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12758313046945416,0.00013764962863441047,0.6952510855784424,2.5770110643907143,9.570105373754333e-05,0.40264505941978945
cubic,0.75,q_only,11,9,5.381011673328342,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.17047928947497173,5.098499705480249e-06,0.7247764619373217,1.789958159855068,0.17047928947497173,0.814191589386171
cubic,0.75,xyz_only,16,18,8.171907502323023,Y1,"1-axis:(1,)",0.13998457422896451,0.000176413544242445,0.3942194870551071,2.8489594812020593,0.000176413544242445,0.8864786442674885
cubic,1.0,score_q,16,17,8.85198895688689,Y1,"1-axis:(1,)",0.13116099217936328,0.00015705385070241602,0.5102246627955573,2.5944796550877816,2.0599338883718475e-05,0.8130522648280124
cubic,1.0,score_iso,16,17,8.85198895688689,Y1,"1-axis:(1,)",0.13116099217936328,0.00015705385070241602,0.5102246627955573,2.5944796550877816,8.013274801538402e-05,0.8130522648280124
cubic,1.0,q_only,20,19,10.346181564060927,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.19761499421448467,4.514763503446171e-05,0.842909464198908,2.4077492921143904,0.19761499421448467,0.8676374018511885
cubic,1.0,xyz_only,18,15,8.85198895688598,X1+Z1,"2-axis:(1, 1)",0.10865309324293151,0.00017442207036426103,0.351057582700872,2.5944795215212544,0.00017442207036426103,0.7697670780262383
cubic,1.5,score_q,16,18,10.03257844099598,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.13601105457142065,0.00020752590682997807,0.35885285335214123,2.1407906936084067,2.8225817438835705e-05,0.8224971399534646
cubic,1.5,score_iso,16,18,10.03257844099598,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.13601105457142065,0.00020752590682997807,0.35885285335214123,2.1407906936084067,7.447126381042824e-05,0.8224971399534646
cubic,1.5,q_only,19,20,11.255648301009243,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.29622243699501993,8.955521582430787e-05,0.7291672949637019,1.5148362139307696,0.29622243699501993,4.2207383421644096e-13
cubic,1.5,xyz_only,16,18,10.03257844099598,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.13601105457142065,0.00020752590682997807,0.35885285335214123,2.1407906936084067,0.00020752590682997807,0.8224971399534646
cubic,2.0,score_q,18,15,11.005786730486927,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.19303203950779102,0.00018804655657274968,0.37482189377043396,1.7647058381249272,3.6299010337655075e-05,0.8648744224246028
cubic,2.0,score_iso,8,11,7.656571034224213,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.0486480227731365,8.92639765882585e-05,0.9999999999999781,1.4279593146044147,8.926397658825655e-05,0.995939909114815
cubic,2.0,q_only,15,17,11.966981886204827,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.26875226162883825,0.0001285098979217174,0.6081661548718206,1.3345160152663895,0.26875226162883825,0.11505528819453735
cubic,2.0,xyz_only,17,16,11.005786730486927,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.16223965306115748,0.00019073786779759527,0.38537950793282144,1.7647058381249283,0.00019073786779759527,0.8531053049609233
cubic,3.0,score_q,15,19,13.144628477415626,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.31984774484891954,0.000186958365794737,0.7916278525965506,1.0321857261542011,5.979821168008601e-05,0.09405617569969923
cubic,3.0,score_iso,15,19,13.144628477415626,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.31984774484891954,0.000186958365794737,0.7916278525965506,1.0321857261542011,0.00014800144963904806,0.09405617569969923
cubic,3.0,q_only,15,19,13.144628477415626,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.31984774484891954,0.000186958365794737,0.7916278525965506,1.0321857261542011,0.31984774484891954,0.09405617569969923
cubic,3.0,xyz_only,16,16,12.475793089340284,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.223703199466675,0.0002271095336937252,0.383516429190727,1.2154715525182547,0.0002271095336937252,2.3127697673652747e-12
cubic,4.0,score_q,19,17,14.052756507454074,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.3191770268107384,0.00022851364586897317,0.7418377542923446,0.794273827617332,7.293630607414083e-05,0.5615160105945421
cubic,4.0,score_iso,8,11,9.585987029435724,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.09519600969340401,0.00018134141076413393,0.9999999999999903,0.6394818857514895,0.00018134141076413216,0.9951013232867963
cubic,4.0,q_only,19,17,14.052756507454074,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.3191770268107384,0.00022851364586897317,0.7418377542923446,0.794273827617332,0.3191770268107384,0.5615160105945421
cubic,4.0,xyz_only,17,15,13.501975067937197,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.25936861349634616,0.0002505222818946269,0.3466523268732458,0.86268612291214,0.0002505222818946269,0.7983748218339421
cubic,5.0,score_q,16,16,14.241920273083736,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.2277710911761152,0.000321645494108225,0.3485592685459951,0.6330845939103601,7.326154516491114e-05,0.9636620406764734
cubic,5.0,score_iso,8,11,10.129165589346634,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.10509127349505293,0.00024789725002803947,0.999999999999991,0.46057249896479463,0.00024789725002803724,0.997381977308657
cubic,5.0,q_only,3,3,5.079078561392004,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.3341870483296328,0.0001030225829337774,0.25239471673336694,0.2329686023065433,0.3341870483296328,0.9365875660026138
cubic,5.0,xyz_only,16,16,14.241920273083736,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.2277710911761152,0.000321645494108225,0.3485592685459951,0.6330845939103601,0.000321645494108225,0.9636620406764734
cubic,7.0,score_q,15,18,15.72174402429572,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.3241143168923954,0.0003012554737144806,0.7287275094003322,0.3794571677738393,9.764121207306386e-05,0.8068189669371476
cubic,7.0,score_iso,8,11,10.83169045132679,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.11467422375032212,0.0003589472045255957,0.9999999999999883,0.26705990425237836,0.00035894720452559154,0.9953250384944217
cubic,7.0,q_only,15,18,15.72174402429572,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.3241143168923954,0.0003012554737144806,0.7287275094003322,0.3794571677738393,0.3241143168923954,0.8068189669371476
cubic,7.0,xyz_only,16,15,15.216419179815432,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.19849243666298444,0.000429803274845706,0.34094352916399745,0.37320446845608773,0.000429803274845706,0.9162455698799793
cubic,10.0,score_q,19,17,16.56613290034953,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.3059001368721876,0.0003304349556270691,0.6015019851495786,0.20707666122848467,0.00010108009815367567,0.7938309521894771
cubic,10.0,score_iso,8,11,11.418070123306986,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12000985280018163,0.0004761534851968112,0.9999999999999845,0.14272587652349647,0.0004761534851968038,0.9965386734487262
cubic,10.0,q_only,4,2,5.727495334112527,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.3357389785947157,0.00015619266797799378,0.25333618468117886,0.07159369166745846,0.3357389785947157,0.7989950741008124
cubic,10.0,xyz_only,8,11,11.418070123306986,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12000985280018163,0.0004761534851968112,0.9999999999999845,0.14272587652349647,0.0004761534851968112,0.9965386734487262
ortho_1.05_1.20,0.0,score_q,17,17,4.475223622370482,Z1,"1-axis:(1,)",0.41495577852084464,0.00021124003427341488,0.9070294532956915,3.4190503040074485,8.765527287669478e-05,1.0
ortho_1.05_1.20,0.0,score_iso,17,17,4.475223622370482,Z1,"1-axis:(1,)",0.41495577852084464,0.00021124003427341488,0.9070294532956915,3.4190503040074485,0.00019160093280117863,1.0
ortho_1.05_1.20,0.0,q_only,17,17,4.475223622370482,Z1,"1-axis:(1,)",0.41495577852084464,0.00021124003427341488,0.9070294532956915,3.4190503040074485,0.41495577852084464,1.0
ortho_1.05_1.20,0.0,xyz_only,17,17,4.475223622370482,Z1,"1-axis:(1,)",0.41495577852084464,0.00021124003427341488,0.9070294532956915,3.4190503040074485,0.00021124003427341488,1.0
ortho_1.05_1.20,0.25,score_q,17,17,5.294677864929278,Z1,"1-axis:(1,)",0.3447548847084299,0.00018793329092280534,0.8876757345785125,3.1356534595950336,6.479092004496757e-05,0.9956449330465894
ortho_1.05_1.20,0.25,score_iso,17,17,5.294677864929278,Z1,"1-axis:(1,)",0.3447548847084299,0.00018793329092280534,0.8876757345785125,3.1356534595950336,0.00016682382207165852,0.9956449330465894
ortho_1.05_1.20,0.25,q_only,17,17,5.294677864929278,Z1,"1-axis:(1,)",0.3447548847084299,0.00018793329092280534,0.8876757345785125,3.1356534595950336,0.3447548847084299,0.9956449330465894
ortho_1.05_1.20,0.25,xyz_only,17,17,5.294677864929278,Z1,"1-axis:(1,)",0.3447548847084299,0.00018793329092280534,0.8876757345785125,3.1356534595950336,0.00018793329092280534,0.9956449330465894
ortho_1.05_1.20,0.5,score_q,17,18,6.043061557191241,Z1,"1-axis:(1,)",0.2696651959210615,0.0001654897222563721,0.8287863377419792,2.8523273655174717,4.4626818375186624e-05,0.9964354865105653
ortho_1.05_1.20,0.5,score_iso,17,18,6.043061557191241,Z1,"1-axis:(1,)",0.2696651959210615,0.0001654897222563721,0.8287863377419792,2.8523273655174717,0.00013715562084279593,0.9964354865105653
ortho_1.05_1.20,0.5,q_only,17,18,6.043061557191241,Z1,"1-axis:(1,)",0.2696651959210615,0.0001654897222563721,0.8287863377419792,2.8523273655174717,0.2696651959210615,0.9964354865105653
ortho_1.05_1.20,0.5,xyz_only,17,18,6.043061557191241,Z1,"1-axis:(1,)",0.2696651959210615,0.0001654897222563721,0.8287863377419792,2.8523273655174717,0.0001654897222563721,0.9964354865105653
ortho_1.05_1.20,0.75,score_q,17,18,6.721672366085845,Z1,"1-axis:(1,)",0.20084978577313545,0.00014470775173871877,0.7864997574210489,2.5788649688626646,2.906452093643373e-05,0.9970757916301927
ortho_1.05_1.20,0.75,score_iso,17,18,6.721672366085845,Z1,"1-axis:(1,)",0.20084978577313545,0.00014470775173871877,0.7864997574210489,2.5788649688626646,0.00011381261163944768,0.9970757916301927
ortho_1.05_1.20,0.75,q_only,17,18,6.721672366085845,Z1,"1-axis:(1,)",0.20084978577313545,0.00014470775173871877,0.7864997574210489,2.5788649688626646,0.20084978577313545,0.9970757916301927
ortho_1.05_1.20,0.75,xyz_only,17,18,6.721672366085845,Z1,"1-axis:(1,)",0.20084978577313545,0.00014470775173871877,0.7864997574210489,2.5788649688626646,0.00014470775173871877,0.9970757916301927
ortho_1.05_1.20,1.0,score_q,17,18,7.333889631639302,Z1,"1-axis:(1,)",0.14450786072617056,0.00012598419240815022,0.7555487496243533,2.322050074004382,1.8205706130216046e-05,0.997587745143252
ortho_1.05_1.20,1.0,score_iso,17,18,7.333889631639302,Z1,"1-axis:(1,)",0.14450786072617056,0.00012598419240815022,0.7555487496243533,2.322050074004382,9.518719904641183e-05,0.997587745143252
ortho_1.05_1.20,1.0,q_only,17,18,7.333889631639302,Z1,"1-axis:(1,)",0.14450786072617056,0.00012598419240815022,0.7555487496243533,2.322050074004382,0.14450786072617056,0.997587745143252
ortho_1.05_1.20,1.0,xyz_only,19,20,7.9455828572860705,Y1,"1-axis:(1,)",0.13059343870631343,0.00012865383899523898,0.7152190327038078,2.3458733541790195,0.00012865383899523898,0.9976331853881998
ortho_1.05_1.20,1.5,score_q,20,18,8.33828089828336,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.10890315024361726,9.105806144559759e-05,0.36885775005180615,1.27293776006404,9.916509746502446e-06,0.9935314389079627
ortho_1.05_1.20,1.5,score_iso,19,20,9.006523349935753,Y1+Z1,"2-axis:(1, 1)",0.06625171367312015,0.000144166376290912,0.7215422705936838,1.9117620974034797,0.00010402213449220806,0.9928397609221984
ortho_1.05_1.20,1.5,q_only,13,11,6.376746522614495,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12162610157963967,4.19725882419321e-05,0.5475878358197348,1.2522057779884268,0.12162610157963967,0.9940719401053209
ortho_1.05_1.20,1.5,xyz_only,19,20,9.006523349935753,Y1+Z1,"2-axis:(1, 1)",0.06625171367312015,0.000144166376290912,0.7215422705936838,1.9117620974034797,0.000144166376290912,0.9928397609221984
ortho_1.05_1.20,2.0,score_q,20,18,8.926665676039446,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10978147509090776,0.00012541069098950542,0.33812999997984705,1.085468641367416,1.376777064899792e-05,0.9956597986999863
ortho_1.05_1.20,2.0,score_iso,19,20,9.870970913636908,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.07096633405881639,0.0001597013284359202,0.725002611942342,1.5590002189595988,0.00011578388024670395,0.9950360767052437
ortho_1.05_1.20,2.0,q_only,13,11,6.947498893418683,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12128749560361121,5.390178566894553e-05,0.50988458485782,1.0385114538485702,0.12128749560361121,0.9963381348832374
ortho_1.05_1.20,2.0,xyz_only,19,20,9.870970913636908,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.07096633405881639,0.0001597013284359202,0.725002611942342,1.5590002189595988,0.0001597013284359202,0.9950360767052437
ortho_1.05_1.20,3.0,score_q,20,18,9.855180433730014,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.11194696865322498,0.0001794680378287347,0.30815236957502296,0.7871829405650248,2.009090280506916e-05,0.9896881052696671
ortho_1.05_1.20,3.0,score_iso,19,20,11.158813285682744,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.09358194640330618,0.0001823165788979226,0.7262724958118293,1.055897686132502,0.00013241151678406853,0.9882737871602648
ortho_1.05_1.20,3.0,q_only,13,11,7.818994329518383,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12015556400059241,6.831014781681937e-05,0.4748285349789964,0.7264520415806036,0.12015556400059241,0.9919481454117768
ortho_1.05_1.20,3.0,xyz_only,19,20,11.158813285682744,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.09358194640330618,0.0001823165788979226,0.7262724958118293,1.055897686132502,0.0001823165788979226,0.9882737871602648
ortho_1.05_1.20,4.0,score_q,20,17,10.529265935264663,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.11405189496454633,0.00021691428660024583,0.2968672638339189,0.5735221253984724,2.4739485431640737e-05,0.9944618695700737
ortho_1.05_1.20,4.0,score_iso,19,20,12.045044773277125,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.10376722273973699,0.0002177717506369519,0.7240995144645976,0.7406815969923123,0.0001576884189003223,0.9939603631175818
ortho_1.05_1.20,4.0,q_only,13,10,8.435922483572758,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.11870504521499968,7.465903792972274e-05,0.46263627427572795,0.5215883746153014,0.11870504521499968,0.9959382621833586
ortho_1.05_1.20,4.0,xyz_only,19,20,12.045044773277125,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.10376722273973699,0.0002177717506369519,0.7240995144645976,0.7406815969923123,0.0002177717506369519,0.9939603631175818
ortho_1.05_1.20,5.0,score_q,8,11,8.909438826994434,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10760881636756682,0.00027173872340569444,0.7210656243238441,0.38494893370328,2.9241482386920404e-05,0.9975284743799876
ortho_1.05_1.20,5.0,score_iso,8,11,8.909438826994434,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10760881636756682,0.00027173872340569444,0.7210656243238441,0.38494893370328,0.00019594145224549145,0.9975284743799876
ortho_1.05_1.20,5.0,q_only,2,2,4.069240134791206,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.11756080852952643,8.524160750199465e-05,0.3334131794550547,0.17051904231088155,0.11756080852952643,0.9986449871356126
ortho_1.05_1.20,5.0,xyz_only,8,11,8.909438826994434,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10760881636756682,0.00027173872340569444,0.7210656243238441,0.38494893370328,0.00027173872340569444,0.9975284743799876
ortho_1.05_1.20,7.0,score_q,8,11,9.493851097189522,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.11605141031298147,0.00038388012596479785,0.7155129087414934,0.22116512902515667,4.4549830009339765e-05,0.9956912928893793
ortho_1.05_1.20,7.0,score_iso,8,11,9.493851097189522,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.11605141031298147,0.00038388012596479785,0.7155129087414934,0.22116512902515667,0.0002746711855371234,0.9956912928893793
ortho_1.05_1.20,7.0,q_only,2,2,4.326037251024485,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12001066261788897,0.00010943031728532715,0.3305149155523318,0.09650303391783384,0.12001066261788897,0.9977511504517415
ortho_1.05_1.20,7.0,xyz_only,8,11,9.493851097189522,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.11605141031298147,0.00038388012596479785,0.7155129087414934,0.22116512902515667,0.00038388012596479785,0.9956912928893793
ortho_1.05_1.20,10.0,score_q,8,10,9.977839059105372,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12068911531305693,0.0004991376131404989,0.7098446705715653,0.11743330847520192,6.0240476949397666e-05,0.9968791217797186
ortho_1.05_1.20,10.0,score_iso,8,10,9.977839059105372,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12068911531305693,0.0004991376131404989,0.7098446705715653,0.11743330847520192,0.0003543101745695948,0.9968791217797186
