geometry,beta,variant,criterion,local_mode_index,eigenvalue,dominant_q,q_family,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,criterion_value
tet_1.10,2.0,base_r2,q_only,3,3.7123890137770377,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1727727060760856,0.00029857775648841283,0.21758587504366336,0.7369183780278408,0.1727727060760856
tet_1.10,2.0,base_r2,xyz_only,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.050816687967219124,0.0006247415444827571,0.8450224219752972,1.3475344898703343,0.0006247415444827571
tet_1.10,2.0,x+_r1,score_q,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705983462,4.03505742107736e-05,0.2175858750436712,0.7369183780280145,6.971474709768168e-06
tet_1.10,2.0,x+_r1,score_iso,10,7.288863734138323,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.05081668655891046,9.156003529009056e-05,0.8450224219752972,1.3475344898703343,7.737028277697602e-05
tet_1.10,2.0,x+_r1,q_only,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705983462,4.03505742107736e-05,0.2175858750436712,0.7369183780280145,0.17277262705983462
tet_1.10,2.0,x+_r1,xyz_only,10,7.288863734138323,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.05081668655891046,9.156003529009056e-05,0.8450224219752972,1.3475344898703343,9.156003529009056e-05
tet_1.10,2.0,xy+_r1,score_q,3,3.7123890137770377,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.17277262706389487,4.035057421047944e-05,0.21758587504366336,0.7369183780278408,6.971474709881179e-06
tet_1.10,2.0,xy+_r1,score_iso,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.05081668655890989,9.15600352900877e-05,0.8450224219752972,1.3475344898703343,7.737028277697359e-05
tet_1.10,2.0,xy+_r1,q_only,3,3.7123890137770377,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.17277262706389487,4.035057421047944e-05,0.21758587504366336,0.7369183780278408,0.17277262706389487
tet_1.10,2.0,xy+_r1,xyz_only,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.05081668655890989,9.15600352900877e-05,0.8450224219752972,1.3475344898703343,9.15600352900877e-05
tet_1.10,2.0,xyz+_r1,score_q,3,3.7123890137770377,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.17277262706336502,4.035057421110876e-05,0.21758587504366336,0.7369183780278408,6.9714747099685285e-06
tet_1.10,2.0,xyz+_r1,score_iso,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.05081668655890837,9.156003529008819e-05,0.8450224219752972,1.3475344898703343,7.737028277697401e-05
tet_1.10,2.0,xyz+_r1,q_only,3,3.7123890137770377,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.17277262706336502,4.035057421110876e-05,0.21758587504366336,0.7369183780278408,0.17277262706336502
tet_1.10,2.0,xyz+_r1,xyz_only,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.05081668655890837,9.156003529008819e-05,0.8450224219752972,1.3475344898703343,9.156003529008819e-05
tet_1.10,2.0,xz+_r1,score_q,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705982946,4.0350574210773193e-05,0.2175858750436712,0.7369183780280145,6.971474709767889e-06
tet_1.10,2.0,xz+_r1,score_iso,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.05081668655891076,9.15600352900884e-05,0.8450224219752972,1.3475344898703343,7.737028277697417e-05
tet_1.10,2.0,xz+_r1,q_only,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705982946,4.0350574210773193e-05,0.2175858750436712,0.7369183780280145,0.17277262705982946
tet_1.10,2.0,xz+_r1,xyz_only,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.05081668655891076,9.15600352900884e-05,0.8450224219752972,1.3475344898703343,9.15600352900884e-05
tet_1.10,2.0,y+_r1,score_q,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705983,4.035057421077165e-05,0.2175858750436712,0.7369183780280145,6.971474709767644e-06
tet_1.10,2.0,y+_r1,score_iso,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.0508166865589112,9.156003529008827e-05,0.8450224219752972,1.3475344898703343,7.737028277697408e-05
tet_1.10,2.0,y+_r1,q_only,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705983,4.035057421077165e-05,0.2175858750436712,0.7369183780280145,0.17277262705983
tet_1.10,2.0,y+_r1,xyz_only,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.0508166865589112,9.156003529008827e-05,0.8450224219752972,1.3475344898703343,9.156003529008827e-05
tet_1.10,2.0,yz+_r1,score_q,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705984445,4.0350574210772414e-05,0.2175858750436712,0.7369183780280145,6.971474709768359e-06
tet_1.10,2.0,yz+_r1,score_iso,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.050816686558913846,9.156003529008934e-05,0.8450224219752972,1.3475344898703343,7.737028277697499e-05
tet_1.10,2.0,yz+_r1,q_only,4,3.712389013777058,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.17277262705984445,4.0350574210772414e-05,0.2175858750436712,0.7369183780280145,0.17277262705984445
tet_1.10,2.0,yz+_r1,xyz_only,10,7.288863734138323,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.050816686558913846,9.156003529008934e-05,0.8450224219752972,1.3475344898703343,9.156003529008934e-05
tet_1.10,2.0,z+_r1,score_q,3,3.7123890137770377,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1727726270634897,4.035057421007887e-05,0.21758587504366336,0.7369183780278408,6.971474709795622e-06
tet_1.10,2.0,z+_r1,score_iso,10,7.288863734138323,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.05081668655891044,9.156003529009012e-05,0.8450224219752972,1.3475344898703343,7.737028277697564e-05
